#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra_x,pmdec_x,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest,main_id,_RAJ2000_Simbad,_DEJ2000_Simbad,main_type,other_types,radvel,redshift,sp_type,plx,pmra_y,pmdec_y,B,V.1,R,J,H,K,u,g,r,i,z,_RAJ2000_CXO,_DEJ2000_CXO,2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,S/N,NHGal,HRhm,HRhs,HRms,_RAJ2000_XRT,_DEJ2000_XRT,2SXPS,CR0,HR_1,HR_2,PcstS0,FPO0,FPU0,_RAJ2000_XMM,_DEJ2000_XMM,Source,4XMM,Flux8,HR1,HR2,HR3,HR4,VarFlag,_RAJ2000_HMXB,_DEJ2000_HMXB,HMXB_Name,Type.1,Vmag,Porb,SpType,epsi,sepsi,Class,Flux1,Flux2,Flux3,Flux4,Flux5
1709,48 Lib,Classical,15 58 11.37,-14 16 45.69,4.9430000000000005,B8IIe,390.0,344,239.5473728,-14.27935506,6.26322395590477e+18,7.5173,-14.915999999999999,-16.416,244582000.0,4.7173050000000005,176293000.0,4.735798,99202100.0,4.770618,,9736.75,0.3392,,,6.26322395590477e+18,239.54730651037997,-14.27942573698,132.80298237583,*  48 Lib,239.5473695625,-14.2793581739,Be*,Be*|V* |Em*|IR |UV |*,-7.5,-2.5e-05,B5IIIp_sh,6.97,-12.44,-16.73,4.77,4.87,4.91,4.89,4.829,4.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.5471431,-14.27925889,206754702010001.0,J155811.3-141645,1.76e-13,-0.784253,-0.9529780000000001,-0.9838950000000001,0.783485,1.0,,,,,,,,1.24,762.0,Em,,,,,
1710,del Sco,Classical,16 00 20.01,-22 37 18.14,2.291,B0.2IVe,175.0,5700,,,,,,,,,,,,,,,,,,,,,,* del Sco,240.0833553457,-22.621706426,SB*,V* |IR |X  |UV |SB*|SB*|** |*,-6.0,-2e-05,B0.3IV,6.64,-10.21,-35.41,2.2,2.32,2.36,2.58,2.61,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binary,,,,,
1711,HD 143140,Classical,16 01 09.92,-52 46 43.52,9.65,B8IIIe,,0,240.29137740000002,-52.77874996,5.98102660006807e+18,0.7494,-0.081,-2.528,2782080.0,9.577442999999999,1738140.0,9.751176,1542390.0,9.291436000000001,,7326.17,,8.65,194.01,5.98102660006807e+18,240.29137686655,-52.77876084145,1289.42100480526,HD 143140,240.291377442,-52.778749958,Be*,Be*|Em*|*  |IR,,,B8III,0.7494,-0.08,-2.53,9.861,9.65,,8.94,8.85,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1712,HD 143578,Classical,16 02 38.23,-35 15 11.39,8.75,B8IVe,164.0,0,240.6592682,-35.25316375,6.0110547092932e+18,1.1535,-1.5819999999999999,-3.675,6197730.0,8.707785000000001,4222720.0,8.787408000000001,3005940.0,8.56697,,8522.0,0.629,,,6.0110547092932e+18,240.6592599058,-35.25317957316,848.2549473218401,HD 143578,240.65926824759998,-35.2531637501,Be*,Be*|*  |IR |Em*|Be*|Be*,,,B8IV/Ve,1.1535,-1.58,-3.68,8.81,8.75,,8.392999999999999,8.388,8.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.341,Em,,,,,
1713,HD 143545,Classical,16 03 09.26,-48 43 21.67,9.22,B1.5Vne,370.0,0,240.7885886,-48.72269164,5.98355637015963e+18,1.1494,-0.919,-5.361000000000001,4756700.0,8.995101,2565280.0,9.328549,3174510.0,8.507729,,5852.5,,11.57,141.58100000000002,5.98355637015963e+18,240.78858262236,-48.72271472564,850.87175203274,HD 143545,240.78858861959998,-48.722691643400005,Be*,Be*|Em*|*  |IR |Be*,,,B1/B2Vne,1.1494,-0.92,-5.36,9.55,9.22,,7.76,7.53,7.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1714,MQ TrA,Classical,16 03 44.47,-60 29 54.47,7.3,Oe,,3,240.93528019999997,-60.49846475,5.83295760257345e+18,1.2965,-3.03,-2.803,24110400.0,7.232854,17904200.0,7.218999999999999,9953770.0,7.266951,,8613.75,0.21600000000000003,,,5.83295760257345e+18,240.93525371508,-60.498476812330004,756.1865447809199,HD 143448,240.93528020990001,-60.4984647456,Be*,V* |** |*  |Be*|Em*|*iC|IR |Be*|*,-3.4,-1.1e-05,B1Ve,1.2965,-3.16,-2.9,7.25,7.3,8.29,7.2010000000000005,7.186,7.093999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,6.71,Em,,,,,
1715,CD-56 6163,Classical,16 03 54.49,-56 33 15.39,10.39,Oe,,2,240.9770394,-56.55426116,5.83620817131798e+18,0.5233,-3.042,-5.072,1976900.0,9.948406,1099640.0,10.248261,1288590.0,9.486634,,5381.04,1.781,19.78,295.466,5.83620817131798e+18,240.97701559926003,-56.554282995760005,1817.5883862305602,CD-56  6163,240.9770393595,-56.5542611569,Be*,Be*|Em*|IR |*  |*,,,OB:,0.5233,-3.04,-5.07,10.68,10.39,10.31,9.222999999999999,8.946,8.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1716,HD 143700,Classical,16 04 02.18,-47 28 33.92,9.38,B1.5Vne,230.0,1,241.0090853,-47.47608776,5.98477421241645e+18,0.8843,-2.001,-2.4290000000000003,4430070.0,9.072339999999999,2464130.0,9.372228999999999,2814220.0,8.638524,,6048.09,,13.54,220.917,5.98477421241645e+18,241.00907259154,-47.47609822142,1097.95028413619,HD 143700,241.00908533720002,-47.4760877613,Be*,Be*|Em*|*  |IR |Be*,,,B1/B2Vne,0.8843,-2.0,-2.43,9.65,9.38,,8.329,8.15,7.9479999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1717,HD 143343,Classical,16 04 03.33,-65 40 12.58,10.08,B8Vnpe,,2,241.0138821,-65.67015348,5.82267716881246e+18,0.8332,-2.496,-3.883,2163090.0,9.85068,1328700.0,10.042817999999999,1264030.0,9.507524,,7061.67,,7.35,121.09700000000001,5.82267716881246e+18,241.01385600115,-65.67017019865,1162.23995457573,HD 143343,241.0138820896,-65.6701534788,Be*,Be*|*  |IR |Em*,,,B8Vnp,0.8332,-2.5,-3.88,10.23,10.08,,8.936,8.505,8.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08800000000000001,3.97,Em,,,,,
1718,V364 Nor,Classical,16 07 59.78,-55 07 49.64,9.248,B1Vne,,1,241.99908599999998,-55.13045918,5.93244790871239e+18,0.9246,0.209,-2.3890000000000002,4387190.0,9.082899000000001,2792950.0,9.236231,2392880.0,8.814616000000001,,7736.0,1.2065,7.98,205.50799999999998,5.93244790871239e+18,241.99908759393998,-55.13046946151,1051.45251571864,HD 144320,241.9990860179,-55.1304591767,Be*,V* |Em*|UV |Be*|IR |*,8.0,2.7000000000000002e-05,B1Vne,0.9246,0.21,-2.39,9.48,9.248,,8.477,8.299,8.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7600000000000003e-15,Em,,,,,
1719,HD 144555,Classical,16 08 55.35,-51 57 43.05,9.48,B1Vne,275.0,2,242.23061140000002,-51.96195842,5.93344908269119e+18,0.7552,-0.483,-1.146,3588570.0,9.301062,2131190.0,9.529833,2164440.0,8.923556,,6843.5,,11.11,243.705,5.93344908269119e+18,242.23060803162002,-51.96196334978,1279.07391720107,HD 144555,242.230611408,-51.9619584163,Be*,Be*|Em*|*  |IR |Be*|*,,,B1Vne,0.7552,-1.25,-1.63,10.31,9.9,9.77,8.564,8.46,8.457,,10.65,9.77,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1720,HD 144965,Classical,16 10 10.56,-40 07 43.80,7.1160000000000005,B3Vne,,0,242.5439805,-40.12882358,5.9967905044357e+18,3.7605,-4.582,-7.6370000000000005,29337500.0,7.019807000000001,19660600.0,7.117397,14494100.0,6.858942999999999,,8305.67,0.7020000000000001,,,5.9967905044357e+18,242.54395474380001,-40.12885645875,263.97324241794,HD 144965,242.54398054419997,-40.1288235788,Be*,Be*|X  |*  |Em*|** |UV |Be*|IR,,,B3Vne,3.7605,-4.58,-7.64,7.206,7.114,,6.495,6.412999999999999,6.242000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,1.03,Em,,,,,
1721,HD 144970,Classical,16 10 47.43,-49 01 19.56,9.8,B0e,,0,242.6975859,-49.02209844,5.98367278095549e+18,0.3679,-1.2229999999999999,-2.336,3065510.0,9.472111,1357480.0,10.019555,2472490.0,8.779084,,4994.25,,42.01,989.0089999999999,5.98367278095549e+18,242.69757782028,-49.0221085039,2521.64161240896,HD 144970,242.6975858529,-49.022098443999994,Be*,Be*|Em*|*  |IR |*,-38.0,-0.000127,B0,0.3679,-1.22,-2.34,10.67,9.81,9.88,7.724,7.37,7.071000000000001,,10.72,9.48,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1722,HD 145040,Classical,16 11 36.13,-54 18 52.93,9.6,B8IVe,,0,242.90056319999997,-54.31471106,5.93256624358794e+18,1.0013,-0.113,-4.228,2948300.0,9.514437,2123170.0,9.533926,1389220.0,9.404994,,9618.0,,,,5.93256624358794e+18,242.90056240476002,-54.31472926219,972.9997416641198,HD 145040,242.90056541669998,-54.314708611099995,Be*,Be*|Em*|** |IR |*,,,B8IV,0.93,-0.43,-4.86,9.662,9.6,,9.222999999999999,9.195,9.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,6.11,Em,,,,,
1723,HD 145107,Classical,16 11 39.57,-51 37 09.62,9.79,B5IIIe,,0,242.9148559,-51.61934347,5.93497029138256e+18,0.5309,-1.9180000000000001,-2.544,2518320.0,9.685589,1545730.0,9.878553,1428190.0,9.374953999999999,,7134.0,1.2273,12.21,347.86199999999997,5.93497029138256e+18,242.91484264432003,-51.61935441804,1796.95946762791,HD 145107,242.9148559455,-51.6193434665,Star,*  |IR,,,B5II/IIIe,0.5309,-1.92,-2.54,9.99,9.79,,8.995,8.878,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,1.94,Star,,,,,
1724,HD 145301,Classical,16 12 43.16,-52 10 38.25,9.63,B9IVne,,0,243.17981170000002,-52.17729678,5.93339376350907e+18,1.2179,-1.319,-4.751,2797600.0,9.571401,1962940.0,9.619122,1281290.0,9.492804,,9048.0,0.6063,,,5.93339376350907e+18,243.17980241055,-52.177317239370005,805.11473036783,HD 145301,243.1798116721,-52.1772967832,Be*,Be*|Em*|IR |*,,,B9IV/Vn,1.2179,-1.32,-4.75,9.69,9.63,,9.38,9.391,9.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13699999999999998,9.95,Em,,,,,
1725,HD 145846,Classical,16 15 40.02,-52 22 12.99,8.87,B1.5ne,,0,243.91674959999997,-52.37028231,5.93319145342331e+18,0.6976,-1.087,-2.8710000000000004,6677090.0,8.626897999999999,3860890.0,8.884669,4100490.0,8.22983,,6387.5,,18.82,531.241,5.93319145342331e+18,243.9167419007,-52.37029466594,1382.31671321332,HD 145846,243.9167495654,-52.370282305799996,Be*,Be*|Em*|IR |*  |*,-38.0,-0.000127,B1/2ne,0.6976,-1.09,-2.87,10.07,8.87,9.43,7.728,7.574,7.282,,10.41,9.29,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1726,HD 146357,Classical,16 18 38.98,-53 19 09.00,9.64,B4IIIe,,0,244.6624329,-53.31916896,5.9323297755166e+18,0.5762,-0.619,-3.003,2563410.0,9.666322000000001,1745960.0,9.746305,1244860.0,9.524119,,8476.0,0.7965,,,5.9323297755166e+18,244.66242845229,-53.31918188551,1667.76211196937,HD 146357,244.66243291619998,-53.31916895770001,Be*,Be*|Em*|IR |*,,,B3/5II/III,0.5762,-0.62,-3.0,9.816,9.64,,9.354,9.312999999999999,9.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1727,HD 146444,Classical,16 18 39.38,-49 24 49.96,7.6,B2Vne,275.0,1,244.6640887,-49.41387460000001,5.93562205693154e+18,1.0831,-0.08900000000000001,-0.23,16747200.0,7.628508,11755000.0,7.67583,7834100.0,7.526947,,9096.67,,,,5.93562205693154e+18,244.66408810677999,-49.41387558769,901.0765948853099,HD 146444,244.664088696,-49.4138745992,Be*,Be*|Em*|*  |IR |Be*,-16.0,-5.3e-05,B2Vne,1.0831,-0.09,-0.23,7.65,7.6,,7.151,7.085,6.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1728,HD 146501,Classical,16 19 02.65,-49 24 22.88,7.29,B6Vne,,0,244.76105479999998,-49.40635405,5.93561161157108e+18,3.1279,8.912,-5.002,24127900.0,7.232067,16927400.0,7.279910000000001,10995400.0,7.158894999999999,,9090.0,0.251,,,5.93561161157108e+18,244.76111375093998,-49.406375589090004,316.91488722147005,HD 146501,244.7610547809,-49.4063540547,Be*,Be*|Em*|UV |*  |IR |Be*,,,B5/7(Vn),3.1279,8.91,-5.0,7.31,7.29,,7.05,7.03,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,4.41,Em,,,,,
1729,HD 146463,Classical,16 19 14.23,-54 57 42.12,8.08,B3Vnne,,0,244.8093122,-54.96170093,5.93171535909135e+18,1.3569,-1.449,-10.557,11871100.0,8.002137,8643840.0,8.009621000000001,5170930.0,7.977997,,9458.25,0.3478,,,5.93171535909135e+18,244.80930133038999,-54.961746386739996,723.41840752233,HD 146463,244.80931219389998,-54.9617009314,Be*,Be*|Em*|IR |*,,,B3Vnne,1.3569,-1.45,-10.56,8.04,8.08,,7.922999999999999,7.9,7.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,2.7,Em,,,,,
1730,HD 146596,Classical,16 19 42.67,-52 46 19.03,7.98,B5IVe,,0,244.9277798,-52.77194066,5.93386813412023e+18,1.0672,-1.511,-2.95,13327200.0,7.876519,8673210.0,8.005939,7026220.0,7.645116000000001,,8079.33,,,,5.93386813412023e+18,244.9277690929,-52.771953357259996,915.9298570417,HD 146596,244.9277798468,-52.771940657799995,Be*,Be*|Em*|UV |*  |IR |Be*,,,B5IV/V,1.0672,-1.9,-3.35,8.06,7.98,,7.08,6.696000000000001,6.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.83e-15,Em,,,,,
1731,HD 146531,Classical,16 19 55.46,-58 10 01.87,9.69,B3Ve,260.0,0,244.98131510000002,-58.16718407,5.83211438024875e+18,0.8646,-5.64,-5.61,2669020.0,9.622485000000001,1837740.0,9.69068,1292200.0,9.483599,,8838.0,0.7120000000000001,,,5.83211438024875e+18,244.98126907782998,-58.167208225109995,1123.4960790790199,HD 146531,244.9813151204,-58.167184071099996,Be*,Be*|Em*|*  |*iC|IR |Be*,,,B3Ve,0.8646,-5.64,-5.61,9.72,9.69,,9.443999999999999,9.346,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,8.6,Em,,,,,
1732,HD 146381,Classical,16 20 13.25,-64 29 52.69,8.45,B6IIIe,,0,245.0551978,-64.49796007,5.82815167157858e+18,0.5419,0.8170000000000001,-3.9730000000000003,9024970.0,8.299750999999999,6603440.0,8.301962,3857650.0,8.296111999999999,,9302.0,0.2548,,,5.82815167157858e+18,245.0552060153,-64.49797717096,1770.81582547412,HD 146381,245.0551978442,-64.4979600663,Be*,Be*|Em*|*  |IR,,,B6(III),0.5419,0.82,-3.97,8.41,8.45,,8.517999999999999,8.552999999999999,8.437000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,9.81,Em,,,,,
1733,HD 147196,Classical,16 21 19.19,-23 42 28.75,7.05,B6.5Vne,,105,245.3299628,-23.70798329,6.05017206882285e+18,7.1739,-11.255999999999998,-24.449,30601900.0,6.9739949999999995,20169400.0,7.089657000000001,15383700.0,6.794271000000001,,7840.0,0.659,2.66,24.011999999999997,6.05017206882285e+18,245.32990984403,-23.70808855388,138.85192556665,HD 147196,245.32996277560002,-23.7079832852,Be*,Be*|UV |IR |*  |Y*?|Y*?|Y*?,-3.0,-1e-05,B5/8Vn,7.1739,-11.26,-24.45,7.21,7.04,,6.565,6.506,6.417999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07400000000000001,2.26,Em,,,,,
1734,HD 146755,Classical,16 23 04.12,-69 21 04.78,9.42,B5Vne,,0,245.76719730000002,-69.35131743,5.80890578567481e+18,0.5695,-1.929,-1.083,3118410.0,9.453533,2262500.0,9.464919,1370440.0,9.419772,,9434.13,0.41200000000000003,,,5.80890578567481e+18,245.7671737379,-69.35132209359999,1677.06549471022,HD 146755,245.76719728919997,-69.3513174321,Be*,Em*|Be*|** |*  |IR,,,B3/7(Vne),0.5695,-1.93,-1.08,9.41,9.42,,9.202,9.176,9.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18600000000000003,19.5,Em,,,,,
1735,HD 147274,Classical,16 23 40.04,-53 02 38.32,8.3,B8IIIe,,0,245.9168287,-53.04398476,5.93380285060737e+18,0.9486,-0.523,-4.023,9638640.0,8.228326,6918550.0,8.25135,4250660.0,8.190779,,9342.0,0.479,,,5.93380285060737e+18,245.91682500151,-53.044002081070005,1028.2781356818598,HD 147274,245.9168287473,-53.0439847594,Be*,Be*|Em*|UV |IR |*,,,B8III/IV,0.9486,-0.52,-4.02,8.26,8.3,,8.136000000000001,8.144,8.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,4.75,Em,,,,,
1736,HD 147302,Classical,16 24 01.27,-55 27 13.37,7.721,B2IIIne,392.0,0,246.00530469999998,-55.45371617,5.93182812771109e+18,1.4683,-0.621,-5.765,16411500.0,7.650498,11798100.0,7.671854,7222700.0,7.615172,,9134.75,0.51,,,5.93182812771109e+18,246.00529996674,-55.453740994040004,668.94681577691,HD 147302,246.0053046822,-55.453716173800004,Be*,Be*|Em*|UV |IR |*  |Be*,,,B2(III)n,1.4683,-0.62,-5.77,7.69,7.721,,7.513999999999999,7.4239999999999995,7.327000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1737,HD 147230,Classical,16 25 01.45,-65 02 26.33,9.56,B7Ve,,0,246.25602769999998,-65.04065674,5.82779735395626e+18,1.1087,-5.456,-8.582,2908720.0,9.529112,2178730.0,9.505878,1192960.0,9.570358,,8725.67,0.3148,,,5.82779735395626e+18,246.25597202222,-65.04069368999001,883.3323197612599,HD 147230,246.256027696,-65.0406567416,Be*,Be*|Em*|*  |IR,,,B7V,1.1087,-5.46,-8.58,9.48,9.56,,9.642999999999999,9.692,9.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,35.7,Em,,,,,
1738,HD 147580,Classical,16 25 04.34,-49 44 21.68,9.31,B7Ve,,0,246.26811740000002,-49.7393656,5.93536594375604e+18,1.1773,-1.3159999999999998,-6.3,3687770.0,9.271458,2654710.0,9.291345,1619370.0,9.238551,,9097.0,0.319,,,5.93536594375604e+18,246.26810860719,-49.739392722859996,831.33657632903,HD 147580,246.2681173746,-49.7393655981,Be*,Be*|*  |IR |Em*,-19.271,-6.4e-05,B7V,1.1773,-1.32,-6.3,9.3,9.31,,9.2,9.261000000000001,9.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,3.16,Em,,,,,
1739,HD 147756,Classical,16 25 46.19,-45 32 34.22,8.78,B2Vne,,0,246.44248030000003,-45.54283687,5.94247353053567e+18,0.9164,0.138,-3.1289999999999996,6402650.0,8.672466,4210080.0,8.790664,3275020.0,8.473884,,8014.75,0.8140000000000001,,,5.94247353053567e+18,246.4424811563,-45.54285034183,1062.69993108366,HD 147756,246.44248031040001,-45.54283687109999,Be*,Be*|Em*|*  |UV |IR |*,-9.0,-2.9999999999999997e-05,B2(V)ne,0.9164,0.14,-3.13,8.93,8.76,9.47,8.097000000000001,8.003,7.7829999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1740,TYC 8712-1914-1,Classical,16 26 43.26,-53 37 15.03,11.34,Be,,0,246.68027489999997,-53.62084758,5.93357641993856e+18,0.2522,-4.086,-6.042000000000001,682238.0,11.103525999999999,377484.0,11.409142,445047.0,10.640905,,5954.0,,19.26,419.809,5.93357641993856e+18,246.68024520993998,-53.62087359697001,3549.93922913193,IRAS 16228-5330,246.6802748698,-53.6208475845,Star,*  |IR,,,B:e,0.2522,-4.09,-6.04,11.7,11.34,,10.132,10.073,10.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Star,,,,,
1741,chi Oph,Classical,16 27 01.43,-18 27 22.49,4.42,B2Vne,144.0,333,246.7559798,-18.45625242,4.32376471241742e+18,8.1771,-4.9719999999999995,-21.752,423469000.0,4.121311,238118000.0,4.409408999999999,241184000.0,3.80605,,6431.67,1.002,12.61,245.104,4.32376471241742e+18,246.75595722935,-18.4563460707,122.19004230546001,* chi Oph,246.7559791217,-18.456248273299998,Be*,Be*|V* |Ir*|UV |Em*|IR |SB*|*,-19.0,-6.3e-05,B2Vne,6.21,-5.41,-21.12,4.71,4.43,3.97,3.46,3.26,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.402,849.0,Em,,,,,
1742,HD 148001,Classical,16 27 07.06,-43 23 16.76,9.26,B5IIIe,,0,246.77941890000002,-43.38800454,5.99260229286995e+18,0.6959,-0.28600000000000003,-0.409,4788640.0,8.987834,2986600.0,9.163445,2744350.0,8.665819,,7408.0,,11.97,388.501,5.99260229286995e+18,246.77941719375,-43.388006296789996,1386.4646438372301,HD 148001,246.77941888759997,-43.388004536800004,Be*,Be*|Em*|*  |IR,,,B5II/III,0.6959,-0.29,-0.41,9.47,9.26,,8.59,8.514,8.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1743,HD 147320,Classical,16 27 47.32,-73 05 12.01,8.12,B9IVe,,2,,,,,,,,,,,,,,,,,,,,,,HD 147320,246.94718273240002,-73.0866682078,Be*,Be*|Em*|UV |*  |IR |**,,,B9IV/V,2.28,-1.77,-6.08,8.13,8.12,,8.008,8.024,7.952000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Em,,,,,
1744,CD-53 6689,Classical,16 27 48.81,-53 32 05.07,9.73,B2.5IVne,,0,246.95337220000002,-53.53473797,5.93357494247013e+18,0.4111,-1.6740000000000002,-3.845,2403780.0,9.736127,1590010.0,9.847886,1227600.0,9.539278999999999,,8035.0,1.0653,,,5.93357494247013e+18,246.95336009062,-53.534754521960004,2293.58228619231,CD-53  6689,246.95337221990002,-53.5347379679,Be*,Be*|Em*|IR |*,,,B2.5IVn(e),0.4111,-1.67,-3.85,9.871,9.73,,9.046,8.94,8.863999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,1.85,Em,,,,,
1745,V376 Nor,Classical,16 27 54.18,-59 50 55.42,8.72,B9IVe,,0,246.97541280000002,-59.84879973,5.83163028587636e+18,5.0304,29.094,7.93,6483930.0,8.658771,4481900.0,8.722733999999999,3088040.0,8.537713,,8730.75,0.2087,,,5.83163028587636e+18,246.97566215842002,-59.84876558984,210.45444474580003,HD 147882,246.97541276319998,-59.8487997337,Be*,V* |IR |*  |Be*|**,,,B9IV/V,5.0304,29.09,7.93,8.79,8.72,,8.373,8.346,8.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.143,7970.0,Em,,,,,
1746,HD 148027,Classical,16 28 12.30,-54 36 31.96,9.98,B9IVe,,1,247.05124980000002,-54.60888587,5.93198405221484e+18,1.2842,-2.8539999999999996,-5.983,2015210.0,9.927566,1398700.0,9.987075,939581.0,9.829583999999999,,8711.0,0.677,,,5.93198405221484e+18,247.05122861990003,-54.6089116313,762.9548858169501,HD 148027,247.0512498396,-54.6088858695,Be*,Be*|IR |*  |Em*,,,B9IV,1.2842,-2.85,-5.98,10.06,9.98,,9.671,9.687000000000001,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.38,Em,,,,,
1747,HD 148028,Classical,16 28 27.05,-56 23 51.41,8.65,B5IVe,,1,247.11269219999997,-56.39762336,5.92839978171791e+18,0.3746,-1.484,-1.9509999999999998,6835530.0,8.601436,4691580.0,8.673091000000001,3257510.0,8.479706,,8595.0,0.7835,,,5.92839978171791e+18,247.11268064433,-56.397631761119996,2512.05195541112,HD 148028,247.11269218900003,-56.3976233609,Be*,Be*|Em*|UV |IR |*,,,B5IV/V,0.3746,-1.48,-1.95,8.72,8.65,,8.237,8.211,8.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1748,OZ Nor,Classical,16 28 49.89,-44 48 45.40,7.42,B2IIe,,1,247.207865,-44.812616999999996,5.94397154642812e+18,0.9322,-0.8909999999999999,-2.269,29441500.0,7.015965,16080900.0,7.335611,13349800.0,6.948231,,6561.0,,28.02,1310.2930000000001,5.94397154642812e+18,247.20785959078998,-44.81262677113,1043.8538571800698,HD 148259,247.20786499689999,-44.8126170031,Be*,Be*|Em*|*  |UV |V* |IR |Be*,5.0,1.7e-05,B2II,0.9322,-0.89,-2.27,7.54,7.42,,6.477,6.316,6.077000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2e-15,Em,,,,,
1749,[SC96] Mis 50,Classical,16 30 60.00,-46 28 48.00,7.88,B2IIne,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
