#,Be star,Category,RA,DEC,V,Type,vsini,Plx,pmRA,pmDE,epsi,sepsi,Gmag,BPmag,RPmag,Tefftemp,Gflux,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,_4XMM,Flux1,e_Flux1,Flux2,e_Flux2,Flux3,e_Flux3,Flux4,e_Flux4,Flux5,e_Flux5,Flux8,e_Flux8,Flux9,e_Flux9,HR1,e_HR1,HR2,e_HR2,HR3,e_HR3,HR4,e_HR4,_2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,HRhm,HRhs,HRms,NHGal,_2SXPS,CR0,E_CR0,e_CR0,SwiftHR1,SwiftHR2,CR1,e_CR1,CR2,E_CR2,e_CR2,CR3,E_CR3,e_CR3,PcstS0,FPO0,FPU0,Gam1,E_Gam1,e_Gam1,ra,dec
51,RX J0049.5-7331,Classical,00 49 33.70,-73 31 23.88,14.64,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.390416666666667,-73.5233
52,RX J0049.7-7323,Classical,00 49 41.99,-73 23 14.71,14.98,B2Ve,,-0.0301,0.53,-1.209,0.09,2.32,14.796638,14.840578,14.654923,,3.3958429263719224e-15,13.699000358581543,0.017999999225139618,13.543999671936035,0.014999999664723873,12.847999572753906,,9.24899959564209,,14.551,0.039,14.482,0.062,14.303,0.072,J004942.2-732314,9.75683e-16,2.76931e-16,5.07373e-15,5.37789e-16,4.5532e-14,1.61832e-15,1.14009e-13,4.33178e-15,5.58527e-13,2.46015e-14,7.60512e-13,2.51231e-14,1.36572e-13,3.28813e-15,0.781369,0.0406216,0.672771,0.0182669,0.141023,0.0167773,-0.024442,0.0186957,J004942.0-732314,3.6398644578282e-14,2.8232364839924e-14,6.3152514844405e-15,1.9918265552461e-15,0.0,,0.30106,0.54841,0.29482,4.58,,,,,,,,,,,,,,,,,,,,,12.424958333333333,-73.38741944444445
53,EM* MWC 678,Classical,00 49 48.20,60 59 10.04,9.89,B2Vnnpe,,0.3592,-2.607,-0.97,0.092,12.5,9.692309,9.938519,9.253222,,3.738343410403812e-13,8.012999534606934,0.012000000104308128,7.640999794006348,0.00800000037997961,6.5960001945495605,0.014999999664723873,5.73199987411499,0.03700000047683716,8.843,0.023,8.673,0.032,8.405,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.450833333333334,60.98612222222222
54,IPHAS J005011.87+635129.9,Classical,00 50 11.87,63 51 29.92,,B5,,0.3448,-3.022,-0.491,0.0,0.0,13.883451,14.213322,13.368803,,7.87448923976015e-15,12.3100004196167,0.012000000104308128,12.241999626159668,0.008999999612569809,11.055999755859375,0.12300000339746475,8.982000350952148,0.5189999938011169,12.748,0.029,12.562,0.036,12.451,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549458333333334,63.858311111111114
55,IPHAS J005011.87+633526.1,Classical,00 50 11.87,63 35 26.09,,B3V,,0.1765,-1.842,0.593,0.057,0.639,15.419792,15.994319,14.667682,,1.912872368830489e-15,12.770999908447266,0.013000000268220901,12.597000122070312,0.008999999612569809,12.414999961853027,,9.032999992370605,,13.694,0.024,13.419,0.037,13.053,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549458333333334,63.590580555555555
56,IPHAS J005012.69+645621.6,Classical,00 50 12.69,64 56 21.59,,B5V B5,,0.3752,-2.62,-0.406,0.057,1.72,14.217955,14.717118,13.513228,,5.786564440445313e-15,11.993000030517578,0.013000000268220901,11.862000465393066,0.008999999612569809,11.159000396728516,0.12200000137090683,8.579000473022461,,12.653,0.032,12.356,0.038,12.22,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.552875,64.93933055555556
57,BD+60 114,Classical,00 50 15.22,60 54 09.20,9.94,B2IIIpe,,0.3193,-2.233,-0.671,0.076,8.55,9.501092,9.839395,8.95979,,4.4582661747648936e-13,7.250999927520752,0.008999999612569809,7.230999946594238,0.007000000216066837,6.663000106811523,0.014000000432133675,5.894999980926514,0.04500000178813934,8.622,0.032,8.37,0.021,8.114,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.563416666666667,60.90255555555556
58,IPHAS J005029.22+653331.1,Classical,00 50 29.22,65 33 31.10,,B7IV,,0.1678,-2.198,-0.063,0.0,4.25e-15,14.710493,15.301065,13.949892,,3.676254709599398e-15,12.031000137329102,0.010999999940395355,11.809000015258789,0.00800000037997961,11.100000381469727,0.13899999856948853,9.156999588012695,,12.973,0.028,12.715,0.036,12.412,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.62175,65.5586388888889
59,IPHAS J005032.31+623155.5,Classical,00 50 32.31,62 31 55.49,,,,0.2089,-1.299,-0.081,0.0,0.0,15.516201,16.019785,14.822147,,1.7503399039974355e-15,13.09000015258789,0.01899999938905239,12.946999549865723,0.01600000075995922,12.447999954223633,0.4819999933242798,9.043000221252441,,13.952,0.051,13.642,0.06,13.436,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.634625,62.53208055555555
60,DZ Tuc,Classical,00 50 44.69,-73 16 05.16,15.44,Be,,-0.0248,0.679,-1.278,0.064,0.722,15.345635,15.346321,15.291616,,2.0480888530600596e-15,14.454000473022461,0.013000000268220901,14.279000282287598,0.014000000432133675,12.762999534606934,,9.187000274658203,,15.296,0.045,15.299,0.1,14.806,0.113,J005044.7-731605,8.74962e-16,1.88117e-16,1.24165e-14,6.04057e-16,5.70257e-14,1.31247e-15,2.05637e-13,4.15008e-15,6.95619e-13,2.05574e-14,9.69037e-13,2.10611e-14,1.94001e-13,2.83623e-15,0.850844,0.0269426,0.628668,0.0161802,0.120864,0.0147305,-0.073112,0.0172654,J005044.6-731605,4.0528414618719e-13,3.5645530817867e-13,3.7660337699568e-14,1.5959001742418e-14,2.6417862020065e-14,,0.52467,0.64085,0.17489,4.83,24913.0,0.018,0.000734,-0.000734,0.594,0.461,0.000777,-0.000187,0.00434,0.00035,-0.00035,0.0122,0.000586,-0.000586,0.0471,1.507e-12,1.64e-12,0.4513,0.13371,-0.13956,12.686208333333333,-73.2681
61,RX J0050.7-7332,Classical,00 50 45.91,-73 32 35.16,,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.691291666666666,-73.5431
62,RX J0050.9-7310,Classical,00 50 54.31,-73 10 06.96,14.35,Be,,,,,0.0,0.0,20.628763,,,,1.5779658275365665e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.726291666666667,-73.1686
63,RX J0051.3-7216,Classical,00 50 55.80,-72 13 54.98,15.05,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7325,-72.23193888888889
64,RX J0051.3-7250,Classical,00 51 18.70,-72 50 35.88,,Be,,-1.0081,1.217,-2.076,2.419,114.0,17.649883,17.216797,17.09124,,2.452729157373338e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.827916666666667,-72.8433
65,BD+69 48,Classical,00 51 22.88,70 09 39.08,9.41,B5e,,1.0117,1.881,0.414,0.099,12.1,9.33854,9.483283,9.050633,,5.178295070945829e-13,8.59000015258789,0.013000000268220901,8.53600025177002,0.008999999612569809,8.13599967956543,0.020999999716877937,7.23199987411499,0.10599999874830246,8.755,0.018,8.717,0.028,8.683,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.845333333333333,70.16085555555556
66,SMC 25,Classical,00 51 52.01,-73 10 33.96,14.45,Be,,-0.0247,0.643,-1.215,0.11,5.04,14.335338,14.31789,14.295343,,5.193589186208365e-15,13.722999572753906,0.02800000086426735,13.531999588012695,0.027000000700354576,12.461000442504883,,9.47700023651123,,14.432,0.033,14.448,0.051,14.171,0.072,J005152.0-731033,1.67824e-14,7.23706e-16,8.16662e-14,1.58246e-15,1.69244e-13,2.38365e-15,4.47806e-13,6.55794e-15,1.16929e-12,2.3304e-14,1.8916e-12,2.45248e-14,5.78084e-13,5.19251e-15,0.664199,0.0130507,0.297753,0.01052,-0.034882,0.00986319,-0.193246,0.0114051,J005152.0-731034,5.6989378204315e-13,4.3963088082397e-13,6.8430614320308e-14,7.1651962123379e-14,1.0331558847326e-12,,0.35228,0.19613,-0.1674,5.03,46407.0,0.0701,0.0035,-0.0035,0.332,0.185,0.00985,-0.00129,0.0217,0.00183,-0.00183,0.0319,0.00226,-0.00226,0.00294,4.4e-12,4.57e-12,1.002,0.13672,1.0,12.966708333333333,-73.1761
67,2E 0050.1-7247,Classical,00 51 53.17,-72 31 48.50,14.87,Be,,0.0078,0.641,-1.332,0.282,22.6,14.86245,14.718246,14.968932,,3.1961179182075423e-15,14.670000076293945,0.017999999225139618,14.668999671936035,0.019999999552965164,12.920999526977539,,8.515999794006348,0.2619999945163727,14.468,0.032,14.259,0.04,14.258,0.064,,,,,,,,,,,,,,,,,,,,,,,,J005153.0-723148,2.8974960592146e-14,2.3013655119467e-14,4.2694109139624e-15,2.1731608378626e-15,0.0,,0.37102,0.37726,0.0,6.83,16639.0,0.0597,0.00105,-0.00105,0.208,0.22,0.011,-0.000459,0.017,0.000551,-0.000551,0.0276,0.000716,-0.000716,0.0,3.715e-12,3.73e-12,,,,12.971541666666667,-72.53013888888889
68,RX J0051.9-7255,Classical,00 51 54.19,-72 55 36.12,,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.975791666666666,-72.9267
69,X SMC X-3,Classical,00 52 05.77,-72 26 03.19,14.91,O9IVe,,,,,,,,,,,,,,,,,,,,,,,,,,J005205.6-722603,3.79174e-15,3.47721e-16,2.35984e-14,8.29232e-16,8.91604e-14,1.64998e-15,3.12127e-13,5.15895e-15,8.5105e-13,2.07977e-14,1.29055e-12,2.15616e-14,3.16614e-13,3.54905e-15,0.662555,0.00456602,0.442941,0.0032729,-0.007716,0.0031241,-0.290036,0.0032895,J005205.6-722603,5.8291374613199e-15,3.9830125504711e-15,6.9385047018141e-16,1.3171534343028e-15,0.0,,0.29357,-0.25359,-0.49969,7.15,5225.0,0.0623,0.000568,-0.000568,0.603,0.355,0.00433,-0.000154,0.018,0.000302,-0.000302,0.0378,0.000437,-0.000437,0.0,4.819e-12,5.18e-12,0.7685,0.02935,-0.028627,13.024041666666667,-72.43421944444444
70,[HP2004] 22,Classical,00 52 11.04,-72 20 16.80,15.8,B0Vev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.046,-72.338
71,2E 0050.4-7335,Classical,00 52 13.99,-73 19 18.84,14.67,Be,,-0.0646,0.651,-1.192,0.0,0.0,14.569972,14.611802,14.445728,,4.1842150177349264e-15,13.553000450134277,0.012000000104308128,13.486000061035156,0.009999999776482582,12.40999984741211,0.36500000953674316,8.977999687194824,,14.4,0.032,14.253,0.053,14.107,0.065,,,,,,,,,,,,,,,,,,,,,,,,J005214.0-731918,7.582223629094e-16,0.0,4.4861724484991e-16,6.3043756612218e-16,0.0,,0.34978,-0.08869,-0.41849,4.74,,,,,,,,,,,,,,,,,,,,,13.058291666666667,-73.3219
72,HD 4931,Classical,00 52 15.45,60 05 23.81,8.72,B8Ve,,0.5206,-1.924,-1.238,0.098,12.0,8.58344,8.795607,8.192182,6250.0,1.0380703673266522e-12,7.488999843597412,0.014000000432133675,7.452000141143799,0.00800000037997961,7.460000038146973,0.017000000923871994,7.5329999923706055,0.1289999932050705,7.682,0.023,7.599,0.04,7.484,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.064375,60.08994722222222
73,2E 0051.1-7214,Classical,00 52 55.20,-71 58 05.88,15.53,Be,,-0.077,0.703,-1.228,0.0,0.0,15.465887,15.457437,15.42253,,1.8333610222070455e-15,14.618000030517578,0.014000000432133675,14.42199993133545,0.014999999664723873,12.892999649047852,,9.336999893188477,,15.375,0.049,15.156,0.082,14.952,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105304.0,0.0247,0.00161,-0.00161,0.46,0.264,0.0027,-0.000558,0.00752,0.000881,-0.000881,0.0134,0.00118,-0.00118,0.146,1.762e-12,1.82e-12,0.8793,0.18928,-0.16342,13.23,-71.9683
74,2MASS J00530450-7220495,Classical,00 53 04.53,-72 20 49.30,15.83,B2IIIe,393.0,0.0306,0.731,-1.234,0.0,0.0,15.739072,15.72716,15.713389,,1.4255222289297567e-15,14.789999961853027,0.014000000432133675,14.626999855041504,0.01600000075995922,,,,,15.787,0.072,15.885,0.167,15.477,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.268875,-72.34702777777778
75,Cl* NGC 330 ELS 049996,Classical,00 53 10.35,-72 20 42.30,15.88,B2IIIe,461.0,0.0086,0.738,-1.289,0.0,0.0,15.775158,15.741609,15.753437,,1.3789216611648833e-15,15.083000183105469,0.017999999225139618,14.890000343322754,0.020999999716877937,13.034000396728516,,9.383999824523926,,15.899,0.073,15.497,0.131,15.37,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.293125,-72.34508333333333
76,Cl* NGC 330 ELS 028368,Classical,00 53 11.93,-72 12 04.60,16.61,B2IIIe,499.0,-0.026,0.651,-1.326,0.103,0.63,16.479471,16.45366,16.47166,,7.207993625300874e-16,,,,,,,,,16.668,0.125,15.677,,15.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.299708333333333,-72.20127777777778
77,Cl* NGC 330 ELS 021152,Classical,00 53 12.66,-72 20 29.50,15.3,B2IIIe,199.0,-0.079,0.932,-1.189,0.167,5.65,15.223411,15.160031,15.255157,,2.2921255060889456e-15,14.741000175476074,0.014999999664723873,14.739999771118164,0.01899999938905239,,,,,15.715,0.074,15.445,0.123,15.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30275,-72.34152777777778
78,Cl* NGC 330 ELS 083491,Classical,00 53 19.93,-72 22 29.20,15.95,B3IIIe,433.0,-0.0188,0.392,-1.114,0.518,26.1,15.99894,15.859967,15.731932,,1.1220876795883957e-15,14.847999572753906,0.03200000151991844,14.838000297546387,0.03099999949336052,,,,,15.226,0.056,14.72,0.065,13.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333041666666666,-72.37477777777778
79,Cl* NGC 330 ELS 073594,Classical,00 53 21.41,-72 26 08.90,16.13,B2.5IIIe,192.0,0.0459,0.61,-1.234,0.177,2.98,16.063185,16.04228,16.033672,,1.0576179032180216e-15,,,,,,,,,16.006,0.092,15.76,0.159,16.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.339208333333334,-72.43580555555556
80,Cl* NGC 330 ELS 055592,Classical,00 53 22.72,-72 11 55.70,16.68,B3IVe,118.0,-0.0182,0.685,-1.247,0.119,0.761,16.538229,16.383108,16.386274,,6.828277994183906e-16,,,,,,,,,16.312,0.211,14.674,,15.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.344666666666667,-72.19880555555555
81,Cl* NGC 330 ELS 000476,Classical,00 53 23.70,-72 23 43.80,16.36,B2Ve,309.0,0.0088,0.733,-1.3,0.302,6.53,16.314043,16.262327,16.361233,,8.3943214099585e-16,15.965391774680201,0.018408119441176315,15.795521838789849,0.05110277740340097,,,,,16.295,0.094,15.976,0.172,15.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34875,-72.3955
82,CXOU J005323.8-722715,Classical,00 53 23.90,-72 27 15.12,16.19,Be,,0.0096,0.65,-1.323,0.037,0.117,16.185415,16.124111,16.27051,,9.450108479534743e-16,15.658860454412618,0.016202374696127876,15.316840507106836,0.036274047251761095,,,,,16.274,0.107,15.802,0.159,16.502,,J005323.8-722715,2.46548e-15,2.48633e-16,1.70091e-14,5.83203e-16,5.76202e-14,1.07695e-15,1.91054e-13,3.28613e-15,4.56545e-13,1.16496e-14,7.24506e-13,1.22374e-14,1.98842e-13,2.37208e-15,0.732062,0.0238031,0.523565,0.0139716,0.084874,0.0124369,-0.236643,0.0138488,J005323.8-722715,2.4172833862659e-13,2.0689979301993e-13,2.4015664959591e-14,1.1740500071705e-14,3.8704558094081e-15,,0.4822,0.58963,0.14741,6.98,4024.0,0.0115,0.00024,-0.00024,0.622,0.346,0.000735,-6.92e-05,0.00339,0.000127,-0.000127,0.00712,0.000184,-0.000184,4.94e-11,8.708e-13,9.62e-13,0.8218,0.061718,-0.066148,13.349583333333333,-72.4542
83,2MASS J00532660-7220187,Classical,00 53 26.61,-72 20 18.60,14.97,B2IIIe,185.0,0.0026,0.695,-1.304,0.165,7.16,14.926823,14.85523,15.03159,,3.012129183741091e-15,,,,,,,,,14.96,0.048,14.959,0.092,14.842,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.360875,-72.3385
84,Cl* NGC 330 ELS 003789,Classical,00 53 26.69,-72 22 07.40,17.62,B1Ve,492.0,0.0489,0.469,-1.273,0.104,0.245,17.450136,17.45351,17.415771,,2.94814197281902e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.361208333333334,-72.36872222222222
85,Cl* NGC 330 ELS 046388,Classical,00 53 26.98,-72 25 41.40,16.47,B2IVe,330.0,0.0466,0.775,-1.098,0.236,4.0,16.366692,16.334827,16.32872,,7.996979705597282e-16,15.65999984741211,0.017999999225139618,15.67199993133545,0.035999998450279236,12.623000144958496,,9.0600004196167,,16.159,0.098,16.185,0.227,16.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.362416666666666,-72.42816666666667
86,[HP2004] 25,Classical,00 53 30.00,-72 27 28.08,,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.375,-72.4578
87,[MA93] 693,Classical,00 53 37.08,-72 18 50.60,15.86,B1IIIe,457.0,-0.0176,0.713,-1.27,0.135,2.18,15.772542,15.736627,15.76232,,1.382248075308821e-15,,,,,,,,,15.764,0.067,15.496,0.121,15.314,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4045,-72.31405555555556
88,2dFS 952,Classical,00 53 44.01,-72 24 56.30,15.06,B2IVe,188.0,0.0495,0.74,-1.228,0.182,8.12,15.039387,14.976165,15.097383,,2.7154886624046923e-15,14.609000205993652,0.01899999938905239,14.62399959564209,0.02500000037252903,,,,,15.146,0.075,15.133,0.105,15.174,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.433375,-72.41563888888889
89,Cl* NGC 330 ELS 048289,Classical,00 53 50.65,-72 23 09.20,15.87,B2IVe,253.0,0.0175,0.534,-1.441,0.098,1.26,15.670094,15.631886,15.662833,,1.519025952687046e-15,15.317999839782715,0.014000000432133675,15.336000442504883,0.02800000086426735,,,,,15.859,0.071,15.69,0.148,15.324,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.461041666666667,-72.38588888888889
90,[MA93] 720,Classical,00 53 53.66,-72 22 01.40,15.75,B3IIIe,323.0,-0.0947,0.576,-0.971,0.352,16.2,15.679572,15.549255,15.496272,,1.505823234380875e-15,14.666000366210938,0.014999999664723873,14.5600004196167,0.017999999225139618,13.015999794006348,,9.331000328063965,,15.472,0.048,15.081,0.078,15.186,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.473583333333334,-72.36705555555555
91,Cl* NGC 330 ELS 038007,Classical,00 53 54.17,-72 19 55.42,17.27,B3Ve,262.0,-0.0543,0.677,-1.265,0.0,0.0,17.230806,17.092789,17.075888,,3.6081151885923437e-16,,,,,,,,,16.631,0.153,16.075,0.234,15.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.475708333333333,-72.33206111111112
92,Cl* NGC 330 ELS 065055,Classical,00 53 55.34,-72 26 45.30,14.72,B1IIIe,420.0,-0.0412,0.678,-1.234,0.104,3.47,14.664824,14.632143,14.606682,,3.834186148264806e-15,13.454000473022461,0.013000000268220901,13.402000427246094,0.012000000104308128,,,,,14.413,0.036,14.214,0.056,13.998,0.069,J005355.5-722644,4.28066e-16,1.44298e-16,1.51625e-15,2.2385e-16,5.33826e-16,1.72027e-16,1.16369e-15,3.93096e-16,1.01401e-15,1.29417e-15,6.48374e-15,1.50648e-15,4.96288e-15,5.28314e-16,0.726733,0.0227045,0.496659,0.0146179,0.078942,0.0133539,-0.105014,0.0158068,J005355.3-722645,6.6965195523638e-15,3.5559678595745e-15,1.5013347562725e-15,1.6729236065701e-15,0.0,,-0.03498,-0.30981,-0.27608,6.97,3609.0,1.15,0.00937,-0.00937,0.527,0.346,0.101,-0.00283,0.33,0.00499,-0.00499,0.679,0.00717,-0.00717,0.0,9.036e-11,9.41e-11,0.7144,0.025086,-0.025187,13.480583333333334,-72.44591666666666
93,Cl* NGC 330 ELS 003315,Classical,00 53 58.25,-72 25 02.60,16.06,B2IIIe,302.0,-0.0074,0.695,-1.247,0.126,1.49,16.031837,15.969664,16.116245,,1.0885991575418612e-15,,,,,,,,,16.137,0.089,16.05,0.191,15.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.492708333333333,-72.4173888888889
94,Cl* NGC 330 ELS 065746,Classical,00 54 01.89,-72 24 45.57,17.42,B1Ve,362.0,1.1645,0.813,-2.594,1.341,46.8,17.398272,17.248276,17.09241,,3.0923881036777035e-16,15.762122312850265,0.016461503096659367,15.776403124645082,0.05213335232570608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.507875,-72.41265833333334
95,Cl* NGC 330 ELS 049746,Classical,00 54 04.69,-72 21 06.30,16.49,B2IIIe,438.0,-0.0281,0.809,-1.255,0.0,0.0,16.38701,16.344559,16.406513,,7.84871923751706e-16,15.741999626159668,0.02199999988079071,15.82699966430664,0.05299999937415123,,,,,16.534,0.129,16.167,,15.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.519541666666667,-72.35175
96,Cl* NGC 330 ELS 051315,Classical,00 54 04.82,-72 18 50.70,17.96,B5Ve,139.0,-0.0334,0.933,-1.187,0.0,0.0,17.909605,,,,1.930904496479499e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.520083333333334,-72.31408333333333
97,[MA93] 733,Classical,00 54 05.99,-72 13 51.60,15.78,B2IVe,234.0,0.0157,0.662,-1.27,0.107,1.33,15.77573,15.753672,15.87536,,1.3781953931673318e-15,,,,,,,,,15.803,0.09,15.733,0.158,15.279,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.524958333333334,-72.231
98,Cl* NGC 330 ELS 026689,Classical,00 54 07.97,-72 14 03.90,17.52,B2Ve,397.0,-0.0676,0.713,-1.188,0.0,0.0,17.444403,17.422325,17.456026,,2.9637501835591926e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.533208333333333,-72.23441666666666
99,Cl* NGC 330 ELS 026182,Classical,00 54 08.94,-72 14 42.50,17.98,B3IVe,360.0,-0.0894,0.579,-1.138,0.562,4.06,17.877253,17.71583,17.565128,,1.9893060062438146e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53725,-72.24513888888889
100,2MASS J00541254-7214478,Classical,00 54 12.37,-72 14 48.00,16.53,B2IVe,146.0,-0.0429,0.616,-1.249,0.142,1.2,16.489359,16.394787,16.272688,,7.142647110093611e-16,14.916999816894531,0.017999999225139618,14.958999633789062,0.02800000086426735,,,,,15.808,0.073,15.743,0.142,15.409,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.551541666666667,-72.24666666666667
101,Cl* NGC 330 ELS 081260,Classical,00 54 13.12,-72 14 35.60,17.77,B3Ve,227.0,0.2787,15.236,-2.744,4.714,89.2,18.402113,17.242922,17.338175,,1.2267543139719128e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.554666666666666,-72.24322222222222
102,Cl* NGC 330 ELS 005045,Classical,00 54 15.01,-72 15 08.80,15.8,B2IVe,226.0,0.0103,0.72,-1.339,0.0,0.0,15.777757,15.71034,15.902756,,1.3756247909034778e-15,16.253999710083008,0.02199999988079071,16.577999114990234,0.0729999989271164,,,,,16.138,0.079,16.004,0.194,16.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.562541666666666,-72.25244444444445
103,Cl* NGC 330 ELS 014271,Classical,00 54 18.13,-72 27 37.15,15.56,B0IIIe,499.0,-0.0392,0.769,-1.359,0.086,1.25,15.423131,15.426684,15.341763,,1.9069986863719536e-15,14.45199966430664,0.032999999821186066,14.175999641418457,0.029999999329447746,,,,,15.246,0.059,14.933,0.081,14.724,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.575541666666666,-72.46031944444445
104,Cl* NGC 330 ELS 045353,Classical,00 54 22.37,-72 27 07.62,15.53,B2IIIe,319.0,-0.0239,0.644,-1.21,0.105,1.98,15.363945,15.338311,15.353728,,2.0138392167181017e-15,14.883000373840332,0.01899999938905239,14.689000129699707,0.02199999988079071,12.961999893188477,,9.215999603271484,,15.465,0.049,15.319,0.099,15.086,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.593208333333333,-72.45211666666667
