angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra,pmdec,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val
0.043768,2055,HD 339483,Classical,20 04 00.75,26 16 16.76,8.98,B1IIIe,,55,301.0031115,26.27132131,1835090546074430000,0.7792,-1.799,-4.096,5.96565E+06,8.749222,3.13294E+06,9.111507,4.05752E+06,8.241267,89.03,5508.43,1.6407,21.86,396.443
0.567954,2057,Cl* NGC 6871 BP 2,Classical,20 04 54.16,35 51 21.49,11.98,B5Ve,,1,301.2258511,35.85591911,2059091438653560000,0.1984,-2.08,-7.418,4.98161E+03,16.44494,8.17970E+03,15.569544,8.59070E+03,14.926848,,5095.63,,,
0.025479,2058,HD 190944,Classical,20 05 25.66,46 40 18.55,8.36,B1.5Vne,,81,301.3569267,46.67181782,2082731419682510000,0.4875,-3.399,-3.732,9.71803E+06,8.21942,6.03565E+06,8.399577,5.46054E+06,7.918831,,7318.91,,24.89,1600.988
0.027944,2059,HD 190864,Classical,20 05 39.80,35 36 27.99,7.79,O7IIIe,100,175,301.4158429,35.60777479,2059070135632400000,0.489,-3.069,-6.495,1.60204E+07,7.676682,1.04994E+07,7.79848,8.19864E+06,7.477566,,7889,0.7495,27.91,2717.713
0.033594,2060,HD 227611,Classical,20 05 45.15,35 54 02.99,8.8,B0IIpe,,36,301.4381135,35.90083147,2059112879149460000,0.4825,-3.149,-6.535,7.14015E+06,8.554097,4.11951E+06,8.814274,4.44166E+06,8.143058,,6360.5,,28.38,1187.641
0.066879,2061,Cl* NGC 6871 BP 1,Classical,20 06 47.47,35 41 47.18,16,Be,,0,301.6978023,35.69645533,2059047973599900000,0.066,-2.117,-3.365,2.06591E+04,14.900587,4.26742E+03,16.275974,2.60665E+04,13.721714,,3681,,,
0.044145,2062,V425 Cyg,Classical,20 08 04.56,36 07 26.00,10.6,B2npe,,108,302.0190039,36.12390074,2059201183675240000,0.5231,-3.002,-5.926,1.26286E+06,10.434974,7.97730E+05,10.596748,7.34785E+05,10.09652,156.84,7284,,8.44,180.478
0.013489,2063,HD 191378,Classical,20 08 08.42,37 00 25.39,8.99,A5e,,60,302.0350848,37.00704921,2060013615360050000,1.1177,-1.195,-1.518,5.06459E+06,8.927006,3.52029E+06,8.984942,2.36264E+06,8.828426,,8750.25,0.6723,,
0.045202,2064,28 Cyg,Classical,20 09 25.62,36 50 22.64,4.929,B2.5Ve,300,2950,302.3567462,36.83961004,2059262344012310000,5.2947,2.728,15.562,2.09000E+08,4.888,1.58776E+08,4.84943,6.49226E+07,5.23093,,8868.67,,,
0.063675,2065,V372 Sge,Classical,20 09 39.59,21 04 43.62,8.34,B0.5IIIe,,26,302.4149769,21.07878709,1829602265064010000,0.3359,-2.593,-9.258,8.83331E+06,8.323057,6.71292E+06,8.284109,3.53719E+06,8.390274,,8598.67,0.1103,,
0.001508,2066,HD 228041,Classical,20 09 58.42,35 29 45.78,9.04,B0.5Ve,,32,302.4934162,35.49604993,2058842807280880000,0.4808,-1.426,-2.807,5.17375E+06,8.903852,3.06230E+06,9.136269,3.11326E+06,8.52888,,6705.03,1.457,21.8,865.723
0.026818,2067,HD 228104,Classical,20 10 38.44,35 52 28.02,9.06,B1IVpe,,5,302.6601758,35.87445047,2058950628143300000,0.5067,-1.191,-3.151,4.91487E+06,8.959585,3.14335E+06,9.107905,2.70651E+06,8.680894,,7974,1.05,14.66,783.231
0.013728,2069,HD 228256,Classical,20 11 54.37,40 00 29.63,10.02,Bpe,,4,302.9765371,40.00822907,2062398391672760000,0.4009,-2.392,-5.202,1.93943E+06,9.969179,9.98107E+05,10.353445,1.32805E+06,9.453881,,5440.45,,24.93,490.405
0.023663,2070,20 Vul,Classical,20 12 00.70,26 28 43.70,5.903,B7Ve,245,214,303.002924,26.47880526,1835635732042730000,2.7904,4.096,-9.524,8.44380E+07,5.872021,6.36637E+07,5.841659,3.36399E+07,5.944784,,8598.67,0.1855,,
0.008605,2071,HD 192445,Classical,20 13 32.99,36 19 42.17,7.23,B0.5IIIe,,561,303.387457,36.32838271,2060475070965150000,1.5443,1.671,-1.224,2.74651E+07,7.091414,1.98551E+07,7.10671,1.17701E+07,7.084971,,9280,0.393,,
0.63879,2072,HD 331976,Classical,20 13 41.53,32 33 12.71,9.94,B0pe,,2,303.4229445,32.55337313,2054944282643810000,0.4275,-2.384,-5.09,1.73356E+06,10.091018,8.35164E+05,10.546959,1.28701E+06,9.487968,,5127.62,,25.45,403.365
0.058701,2073,HD 228438,Classical,20 13 50.28,36 37 22.53,8.37,B0.5IIIe,,50,303.4595186,36.62293153,2060497129916830000,0.398,-2.897,-6.499,1.07468E+07,8.110167,6.07461E+06,8.392592,6.72039E+06,7.693434,,6361.56,,42.2,2627.571
0.097447,2074,BD+36 3956B,Classical,20 14 40.15,36 38 47.49,10.5,O9e,,1,303.6673247,36.64653037,2060508537351650000,0.4923,-2.749,-5.758,2.06654E+06,9.900253,1.17193E+06,10.179137,1.28858E+06,9.486646,,6044.77,1.5488,16.63,332.495
0.098837,2075,HD 228535,Classical,20 14 55.34,36 51 12.83,10.43,B2IVe,,4,303.730549,36.85356299,2060529153194840000,0.411,-3.685,-5.365,1.78046E+06,10.062037,9.12323E+05,10.451016,1.23284E+06,9.534651,,5403,,23.67,430.148
0.03194,2076,QR Vul,Classical,20 15 15.90,25 35 31.05,4.759,B3Ve,275,6881,303.8162403,25.59195697,1835335977682830000,7.8952,5.74,-4.671,2.62951E+08,4.638677,1.88542E+08,4.66287,8.66069E+07,4.918039,,9485.75,,,
0.061655,2077,HD 228658,Classical,20 16 08.56,37 33 23.06,10.24,B0.5Ve,,3,304.0356451,37.55640433,2060830969133380000,0.4041,-2.667,-5.399,1.74659E+06,10.082886,1.06433E+06,10.283699,1.00348E+06,9.758143,,7007,1.3737,13.83,415.363
0.025385,2078,V2113 Cyg,Classical,20 16 48.18,32 22 47.39,7.16,B1Vnnpe,,399,304.2007582,32.37983174,2054507883909630000,1.1009,-5.648,-9.181,2.71843E+07,7.102569,1.83634E+07,7.191506,1.36251E+07,6.92607,,8584.67,,,
0.120441,2079,EM* VES 195,Classical,20 17 03.89,42 06 07.54,11.98,O9Ve,,1,304.2661842,42.10206616,2068683401985990000,0.5655,-3.632,-3.403,4.31202E+05,11.601665,1.82694E+05,12.197077,3.75081E+05,10.826608,,4544.5,,13.22,67.181
0.061077,2080,LZ Del,Classical,20 17 09.78,15 52 21.61,7.47,B9e,,130,304.2907324,15.87266799,1808447386454770000,2.5708,-5.436,-10.129,1.77897E+07,7.562944,1.32127E+07,7.548906,7.25625E+06,7.610139,,8562.5,0.3158,,
0.033974,2081,HD 193182,Classical,20 17 25.18,39 35 36.74,6.554,Ape,200,257,304.3549045,39.59353977,2062231128459850000,2.6642,4.646,0.847,4.88898E+07,6.46532,3.64377E+07,6.44751,1.96227E+07,6.53002,,8704.33,0.266,,
0.104698,2082,EM* AS 396,Classical,20 17 30.19,38 05 56.46,10.89,B2.5IVe,,1,304.3758179,38.09899618,2061246172212220000,0.3778,-3.191,-4.54,9.00619E+05,10.802013,4.76354E+05,11.156564,6.22062E+05,10.277336,,5978.67,,14.64,246.706
0.035319,2083,HD 228860,Classical,20 18 51.55,36 57 40.94,9.72,B0.5IVe,,2,304.7148037,36.96137013,2060577664826000000,0.5026,-2.653,-5.432,3.01422E+06,9.49043,1.59680E+06,9.843262,2.03980E+06,8.987949,,5686.78,,22.43,474.027
0.072725,2084,HD 193516,Classical,20 19 07.50,37 46 09.83,8.6,B2IIIe,,6,304.7812744,37.76939133,2061037024473990000,0.6838,-3.924,-7.031,8.36879E+06,8.381709,4.54196E+06,8.708281,5.44333E+06,7.922258,,5820.2,1.6112,26.12,705.131
0.102669,2085,HD 355402,Classical,20 19 21.44,14 54 51.35,10.87,Be,,2,304.8393404,14.91429159,1805313503435290000,0.4636,-1.385,-0.906,8.39741E+05,10.878002,6.06862E+05,10.893663,3.79437E+05,10.814072,,9542.25,0.3895,,
0.048504,2086,HD 194057,Classical,20 21 40.32,44 48 51.25,7.52,B1IIe,,747,305.4180179,44.81423167,2081396337686300000,0.5606,-3.495,-2.156,2.66857E+07,7.122669,1.18293E+07,7.66899,2.11379E+07,6.449266,126.69,4962.78,,82.66,3733.8
0.012751,2087,25 Vul,Classical,20 22 03.43,24 26 45.96,5.519,B8IIIne,160,262,305.5142948,24.44609796,1832052423642030000,2.7932,0.605,-5.732,1.20185E+08,5.488738,8.93686E+07,5.473425,4.80131E+07,5.558521,,8427.25,0.2707,,
0.13716,2088,Cl* NGC 6913 KJ 50,Classical,20 22 34.94,38 24 45.50,13.28,A0IVe,,0,305.6455815,38.41260082,2061126222352120000,0.5598,-1.938,-4.555,1.12613E+05,13.059392,5.67003E+04,13.467424,8.30407E+04,12.463692,,5169.14,,4.86,15.167
0.026914,2089,HD 229171,Classical,20 23 02.88,38 27 20.85,9.38,B0.5IIIne,,2,305.7619907,38.45579001,2061131715608660000,0.5896,-3.326,-5.831,4.04539E+06,9.170965,2.21262E+06,9.489122,2.62587E+06,8.713736,,5970,,19.94,455.175
0.010112,2090,V2119 Cyg,Classical,20 23 44.37,37 28 35.21,5.859,B2Vne,315,246,305.9348716,37.47644646,2057982375009180000,2.6556,5.277,0.362,8.33282E+07,5.886386,6.61615E+07,5.799876,2.98932E+07,6.072988,,8868.67,0.0445,,
0.038459,2091,V1322 Cyg,Classical,20 23 45.96,38 30 03.12,9.22,Be,,3,305.9415081,38.50087529,2061130757837450000,0.656,-3.517,-5.688,5.78844E+06,8.781962,2.37883E+06,9.410481,4.88484E+06,8.039793,,4827.75,,35.35,611.625
0.035544,2092,Cl* NGC 6913 SAND 151,Classical,20 24 02.26,38 39 38.09,12.57,B5e,,1,306.009429,38.6605827,2061158279988510000,0.6593,-3.047,-7.393,3.10844E+05,11.957008,1.13498E+05,12.713921,3.19657E+05,11.000208,,4185,1.0453,12.35,42.142
0.046471,2093,BD+41 3731,Classical or Herbig,20 24 15.72,42 18 01.37,9.84,B3ne,,204,306.0654831,42.3003839,2068912826260340000,0.9871,-2.532,-5.881,2.18432E+06,9.840076,1.50750E+06,9.905746,1.02132E+06,9.739015,,8701,0.616,,
0.028284,2094,HD 194244,Classical,20 24 37.50,01 04 06.26,6.144,B9IIIe,233,191,306.1562424,1.06840353,4230890992445910000,4.0799,7.822,5.249,6.70452E+07,6.122446,4.86914E+07,6.132757,2.82493E+07,6.1344,,9640.5,0.3707,,
0.016752,2095,V2120 Cyg,Classical,20 25 32.81,54 41 03.12,7.36,B2Ve,,36,306.3867158,54.68420167,2185075095866220000,1.0628,-3.799,-6.482,2.59638E+07,7.152445,1.82942E+07,7.195602,1.19493E+07,7.068564,,9109,0.4037,,
0.03255,2096,HD 194779,Classical,20 25 55.08,41 20 11.72,7.8,B3IIe,,487,306.479488,41.3365894,2067699824413980000,0.6808,-0.463,-3.514,1.59780E+07,7.67956,1.02256E+07,7.827166,8.48894E+06,7.439786,,7497.44,,21.86,1360.083
0.074731,2097,BD+38 4093,Classical,20 27 10.21,38 54 01.63,10.78,Be,,2,306.7925529,38.90043394,2064158705477890000,0.5533,-2.392,-5.889,1.46661E+06,10.272577,5.81470E+05,10.94007,1.28015E+06,9.493768,,4517.97,,25.34,241.129
0.022328,2098,BD+46 2948,Classical,20 29 20.18,46 39 59.02,10.18,B1Vnne,,3,307.3340918,46.66639657,2071470359021170000,0.5194,-1.582,-4.324,2.52867E+06,9.681136,1.51762E+06,9.898481,1.61010E+06,9.244791,,6563.35,,14.73,362.554
0.037469,2099,HD 195554,Classical,20 29 27.11,56 04 05.48,5.889,B9Vne,250,110,307.362974,56.06818326,2186922756433240000,3.8379,3.426,7.247,8.05601E+07,5.923066,6.11380E+07,5.885611,3.44087E+07,5.920251,,9045,,,
0.045196,2100,HD 195407,Classical,20 29 47.76,36 58 49.37,7.8,B0IVpe,310,115,307.4490157,36.98037976,2057763847071950000,0.8022,-4.385,-9.693,1.62749E+07,7.659572,1.00564E+07,7.845279,9.26213E+06,7.345143,,7358.5,1.2013,19.38,991.675
0.0455,2102,V2123 Cyg,Classical,20 33 05.11,31 39 25.31,7.82,B1.5Ve,,79,308.2713065,31.65703041,1862624791128550000,0.9986,-4.705,-13.47,1.54723E+07,7.714481,1.08356E+07,7.764253,7.17360E+06,7.622577,,8986.33,,,
0.044531,2104,BD+36 4145,Classical,20 36 18.21,37 25 02.82,8.96,O9Ve,,31,309.0758596,37.41744837,2062998828092120000,0.7098,-2.714,-7.375,6.11810E+06,8.721824,3.19615E+06,9.089819,4.16934E+06,8.211752,,5497,,24.42,490.519
0.030756,2105,BD+47 3148,Classical,20 37 14.63,47 42 26.13,10.4,B5e,,3,309.3109493,47.70725234,2167658964816970000,0.5014,-2.909,-5.529,1.48603E+06,10.258298,9.48728E+05,10.408534,8.16907E+05,9.981488,,7939.33,1.1877,8.21,241.004
0.065732,2106,W Del,Classical,20 37 40.09,18 17 03.78,9.81,A0Ve,30,2,309.4170242,18.28437578,1812558769663130000,1.2286,-3.542,4.414,2.42418E+06,9.726952,1.67126E+06,9.793781,1.13609E+06,9.623388,,8574.33,0.6783,,
0.020725,2107,HD 196712,Classical,20 39 13.25,-02 24 46.70,6.221,B7IIIne,250,122,309.805212,-2.412976626,4225304923620630000,2.7448,8.411,3.634,6.27219E+07,6.194817,4.69797E+07,6.171611,2.51198E+07,6.26188,,8598.67,0.156,,
0.033425,2108,HD 197038,Classical,20 40 18.47,25 47 20.88,8.18,B7e,220,64,310.0769488,25.78913694,1855656773614800000,1.2469,1.029,-5.513,1.03480E+07,8.151227,7.42792E+06,8.17422,4.56893E+06,8.112384,,9365,0.3212,,
0.008983,2110,HD 197434,Classical,20 41 25.20,54 12 33.92,8.01,B6e,220,142,310.3550025,54.20942424,2183293887028740000,1.6551,-3.842,-9.894,1.23828E+07,7.956314,8.31777E+06,8.051371,6.06024E+06,7.805696,,8253.33,0.927,,
0.042242,2111,V568 Cyg,Classical,20 42 22.32,35 27 22.30,6.671,B2IVe,105,224,310.5930144,35.45619344,1870251450455700000,1.9644,-1.38,-8.276,4.23025E+07,6.622451,3.28827E+07,6.558969,1.60164E+07,6.750506,,8868.67,0.1237,,
0.026741,2112,BD+46 3022,Classical,20 43 19.55,46 34 14.03,10.43,Be,,1,310.8314674,46.57056794,2166597356291350000,1.9568,2.664,0.622,1.38766E+06,10.332657,9.05917E+05,10.458667,7.16924E+05,10.123237,,7891,0.69,2.05,14.703
0.051026,2113,BD+50 3180,Classical,20 43 50.21,50 58 22.34,9.91,Be,,3,310.9592273,50.97286464,2180462159247490000,0.5195,-2.959,-5.236,2.48454E+06,9.700252,1.37442E+06,10.006086,1.61985E+06,9.23823,,5914.67,,18.09,360.953
0.158169,2114,EM* MWC 1030,Classical,20 46 24.99,44 55 45.22,11.53,Be,,3,311.6041796,44.9292069,2070151426108800000,0.4086,-2.53,-3.472,9.07428E+05,10.793835,3.30614E+05,11.553086,8.59888E+05,9.925816,,4335.5,,30.5,296.133
0.137158,2115,V2018 Cyg,Classical,20 46 45.64,43 45 11.39,11.61,Be,,4,311.690197,43.75319508,2066940886514150000,1.393,-1.744,-2.133,3.97284E+05,11.690614,2.20058E+05,11.995044,2.66931E+05,11.195922,,6109.67,,2.52,7.969
0.187466,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.8521855,36.49070891,1870779903225030000,4.9885,18.576,-7.562,2.24135E+08,4.812091,2.22168E+08,4.484685,1.10720E+08,4.651356,,9466.25,,,
0.796819,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.852298,36.49093183,1870779903236210000,,,,6.86396E+07,6.096929,2.26801E+08,4.462276,1.02778E+08,4.732172,,5095.63,,,
0.00392,2118,V2135 Cyg,Classical,20 48 32.77,53 54 21.97,8.14,B1Vnnpe,,56,312.1365434,53.90610315,2182858377345240000,1.2611,-3.199,-4.012,1.21540E+07,7.976566,6.68378E+06,8.288834,7.67039E+06,7.549877,,6006.95,,15.95,298.472
0.086983,2119,BD+44 3594,Classical,20 49 11.59,45 24 39.79,9.85,B1Vnpe,,3,312.2983002,45.41102937,2166243446675200000,,,,2.95516E+06,9.511914,1.50162E+06,9.909987,2.20610E+06,8.902858,,5353.67,,,
0.068769,2120,V2136 Cyg,Classical,20 49 54.65,46 39 40.81,6.33,B4Ve,250,969,312.4776806,46.66133747,2166458435560700000,2.2256,4.275,-1.243,5.65109E+07,6.308035,4.21398E+07,6.289658,2.31038E+07,6.352712,,8779,0.235,,
0.031577,2121,V417 Cep,Classical,20 51 09.99,55 29 19.49,8.33,B1Ve,,36,312.7916124,55.48874209,2183107416725850000,1.1465,-2.799,-4.845,1.26895E+07,7.929757,6.39760E+06,8.336346,8.92761E+06,7.385082,,5345,,23.23,396.909
0.075197,2122,V1493 Cyg,Classical,20 52 04.65,44 37 30.43,15.2,A2Ve,,1,313.0193457,44.62512001,2163147741628910000,0.8279,-2.053,-2.959,5.33025E+04,13.871496,8.99092E+03,15.466878,7.34624E+04,12.596757,,3904.36,2.9175,5.11,5.458
0.043244,2123,HD 198931,Classical,20 52 09.72,44 26 04.61,8.81,B1Vnne,,24,313.0404853,44.43460808,2162956598400310000,1.2662,-1.386,-2.469,7.74711E+06,8.465517,3.90156E+06,8.873293,5.60571E+06,7.890343,,5297.46,,16.79,199.935
0.117906,2124,BD+46 3087,Classical,20 53 05.93,46 41 10.13,10.38,B5e,,3,313.2747213,46.68611569,2166423667821210000,0.7228,-3.529,-4.665,1.93483E+06,9.971761,1.21936E+06,10.136054,1.06725E+06,9.691257,,7577,1.127,7.03,146.754
0.003837,2125,BD+40 4353,Classical,20 54 16.12,40 50 13.71,9.46,B2Ve,,3,313.5671653,40.83714168,2065495166162160000,1.9734,-0.461,-15.195,4.21030E+06,9.127584,1.77714E+06,9.727083,3.41662E+06,8.42793,-9.41,4712.08,0.141,10.7,50.836
0.050401,2126,HD 199218,Classical,20 54 22.25,40 42 10.65,6.696,B8Vnne,205,155,313.5927268,40.70295827,2065490287079130000,3.0456,7.74,0.905,4.11128E+07,6.653424,3.04680E+07,6.641778,1.67253E+07,6.703487,,8562.5,0.3467,,
0.034757,2127,V2139 Cyg,Classical,20 55 23.11,40 18 00.10,7.157,B2IVpe,,131,313.8463042,40.30002651,1873308264576730000,1.4561,2.22,-1.181,2.87159E+07,7.043061,1.82757E+07,7.196705,1.55651E+07,6.781539,,7664.75,1.1257,13.17,539.603
0.113237,2128,nu Cyg,Classical,20 57 10.42,41 10 01.70,3.939,A1Vne,245,251,314.2933996,41.16711019,2065606182470540000,16.8981,13.205,-2.946,5.99874E+08,3.743216,3.67826E+08,3.937281,2.28486E+08,3.864771,,7221,,5.79,81.987
0.094139,2130,59 Cyg,Classical,20 59 49.56,47 31 15.42,4.74,B1.5Vnne,379,5234,314.9564652,47.52093858,2163949388695290000,2.5088,9.534,3.09,2.93052E+08,4.521003,1.98311E+08,4.608024,1.23869E+08,4.529516,,9022.5,0.4602,,
0.044869,2131,V2144 Cyg,Classical,21 00 49.86,46 34 42.91,7.28,B5Ve,,106,315.2077322,46.57858357,2163649015871740000,2.3129,1.724,-1.396,1.99639E+07,7.437754,1.79331E+07,7.217248,8.99317E+06,7.377139,,9532,,,
0.026062,2132,60 Cyg,Classical,21 01 10.93,46 09 20.78,5.417,B1Ve,320,374,315.2955324,46.15577561,2163533670229170000,2.056,7.703,1.847,1.35521E+08,5.358353,1.07759E+08,5.270251,4.82651E+07,5.552837,,8868.67,0.0322,,
0.429251,2133,V1546 Cyg,Classical,21 02 02.49,43 30 46.69,17,B9.5Ve,,2,315.5102537,43.51288897,2161955630510180000,0.1789,-3.078,-3.536,3.10423E+04,14.458481,8.45596E+03,15.533482,3.47330E+04,13.410065,,3848,1.568,,
0.058959,2134,GSC 03588-00834,Classical,21 03 35.71,45 45 05.51,14.25,B0Ve,,1,315.8987922,45.75154693,2162805896614570000,0.1165,-3.533,-3.172,5.89458E+04,13.762235,2.18965E+04,14.500451,5.07001E+04,12.999397,,4302.16,0.378,,
0.204301,2135,EM* CDS 1215,Classical,21 04 52.10,47 55 59.16,10.48,B1Vnne,,2,316.2171662,47.93308815,2165425757930970000,0.4043,-1.298,-2.788,1.42191E+06,10.306186,7.88133E+05,10.60989,9.21417E+05,9.850779,,5946.25,1.5217,17.39,340.609
0.065602,2136,BD+47 3302,Classical,21 08 26.54,47 40 26.33,10.5,B2Vnpe,,4,317.1106096,47.67397612,2165265332314240000,0.4129,-4.157,-3.826,1.08297E+06,10.601824,6.67850E+05,10.78969,6.23823E+05,10.274266,,7317.5,1.1093,9.81,248.727
0.004235,2137,HD 201522,Classical,21 08 29.63,47 15 25.37,7.9,B0Ve,,78,317.1234596,47.25704801,2165150811316970000,2.1936,4.683,0.228,1.31769E+07,7.888834,9.79585E+06,7.873783,5.30684E+06,7.94983,,8411.25,0.3745,,
0.017415,2138,V2148 Cyg,Classical,21 09 58.63,45 30 09.20,6.61,B4IVpe,340,396,317.4942978,45.50255336,2162553386886240000,2.3119,8.057,0.182,3.97650E+07,6.689612,2.98828E+07,6.662836,1.54088E+07,6.792497,,8868.67,0.0843,,
0.057841,2139,HD 201836,Classical,21 10 30.96,47 41 32.02,6.492,B6IVe,120,83,317.6289799,47.69223648,2165256123904300000,1.3787,-1.949,-2.458,4.77359E+07,6.491253,3.59141E+07,6.463226,2.18722E+07,6.412189,,9566,,,
0.13124,2140,EM* CDS 1228,Classical,21 13 32.62,48 23 20.59,10.51,B2Vne,,38,318.3859703,48.38906068,2165678370726190000,0.3593,-4.11,-4.146,1.62487E+06,10.161316,8.15710E+05,10.572549,1.16217E+06,9.598745,,5361,,26.34,516.272
0.023591,2141,V420 Cep,Classical,21 14 45.48,59 45 39.70,8.66,B2Ve,,92,318.689512,59.76103026,2191518680679290000,0.7685,-1.336,-0.518,6.74715E+06,8.615565,3.88512E+06,8.877876,4.14840E+06,8.217218,,6531.32,1.5313,16.42,441.859
0.014395,2142,V421 Cep,Classical,21 17 18.79,58 36 41.34,6.432,B2IIIe,90,187,319.3282869,58.61148021,2191133748536260000,1.2428,-3.616,-2.13,5.45386E+07,6.346606,3.50610E+07,6.489329,2.83967E+07,6.128749,,7536.5,,21.92,1396.041
0.105132,2143,ups Cyg,Classical,21 17 55.08,34 53 48.83,4.43,B2Vne,185,1427,319.4795292,34.89688055,1867360078463930000,5.349,4.822,-2.079,4.57351E+08,4.037742,3.23713E+08,4.075987,1.86217E+08,4.086875,,9546,0.383,,
0.216783,2144,HD 203374,Classical,21 19 07.36,61 51 30.43,6.692,B0IVpe,,117,319.7807672,61.85841567,2192829470338450000,0.3826,-14.211,5.028,4.73166E+07,6.500832,2.83283E+07,6.720838,2.80895E+07,6.140559,,7042,1.027,,
0.008468,2145,6 Cep,Classical,21 19 22.22,64 52 18.68,5.185,B3IVe,153,808,319.842578,64.8718549,2220601656582900000,2.3618,6.328,6.413,2.18817E+08,4.838164,1.48782E+08,4.920009,9.87088E+07,4.77603,,8661,0.513,,
0.024845,2146,HD 203356,Classical,21 19 44.94,53 57 05.38,8.08,B9e,350,95,319.9372604,53.95149131,2176095350044180000,1.2086,0.124,-3.24,1.19951E+07,7.990855,7.53516E+06,8.158656,6.53114E+06,7.724448,,7318,1.026,11.16,321.535
0.008442,2147,V2153 Cyg,Classical,21 22 51.15,40 41 50.08,7.52,B1Vne,,219,320.7131242,40.69724218,1965695862966820000,1.3434,1.419,-5.473,1.95911E+07,7.458219,1.33036E+07,7.541466,9.44260E+06,7.324191,,8254,0.8603,,
0.041861,2148,NT Peg,Classical,21 23 35.39,14 03 00.64,6.86,B2.5IVne,,221,320.8974464,14.05017654,1747323748351400000,0.9273,4.832,-7.237,3.68881E+07,6.771149,2.74001E+07,6.757009,1.53358E+07,6.797654,,8970.5,0.188,,
0.009338,2149,HD 204185,Classical,21 24 19.24,61 16 16.93,8.8,Be,,34,321.0801669,61.27136685,2192081458836610000,0.7594,-1.121,-3.573,5.93929E+06,8.75403,4.03837E+06,8.835873,2.82815E+06,8.633164,,8140,0.859,,
0.030991,2150,V2155 Cyg,Classical,21 24 30.34,55 22 00.24,7.55,B1Ve,,276,321.1264275,55.36672731,2176291887751060000,1.0288,-7.967,-3.658,2.35639E+07,7.257747,1.19188E+07,7.660809,1.65233E+07,6.716678,,5358,0.6285,35.08,913.827
0.041055,2151,V2156 Cyg,Classical,21 25 02.44,44 27 06.37,8.91,B1.5Vnnpe,,30,321.2601826,44.45177006,1970815567066410000,1.0705,-0.492,-2.364,6.52518E+06,8.651884,3.43808E+06,9.010599,4.46665E+06,8.136964,,5635,1.735,15.81,227.128
0.18979,2152,ALFIRK,Classical,21 28 39.60,70 33 38.57,3.216,B2IIIev,20,8073,322.1648646,70.56068652,2272185759992820000,9.6671,14.772,7.936,1.25306E+09,2.943437,7.18911E+08,3.2097,3.52534E+08,3.393918,,6820.75,,16.32,519.186
0.959405,2152,ALFIRK,Classical,21 28 39.60,70 33 38.57,3.216,B2IIIev,20,8073,322.1647418,70.56096615,2272185759992820000,,,,4.94527E+06,8.95289,,,,,,,,,
0.087975,2153,EM* AS 521,Classical,21 29 08.19,54 51 34.89,11.34,B5e,,3,322.2841673,54.85969371,2177563129350820000,0.8027,-4.561,-5.33,6.53913E+05,11.149567,3.09811E+05,11.623648,5.00355E+05,10.513724,,5007.5,,8.83,44.184
0.048889,2154,V2162 Cyg,Classical,21 29 14.84,44 20 17.25,7.63,B2Vnne,,356,322.3118521,44.33812689,1970997845483160000,1.2343,4.033,-1.494,1.89478E+07,7.494468,1.34107E+07,7.532757,8.69839E+06,7.413323,,9374,0.6343,,
0.037626,2155,V2163 Cyg,Classical,21 30 00.89,45 29 39.07,6.944,B4e,200,307,322.5037227,45.49418322,1971337869453900000,1.4957,3.701,-2.819,3.39244E+07,6.862084,2.47699E+07,6.866579,1.41946E+07,6.881609,,9758.5,0.3847,,
0.029359,2156,HD 205060,Classical,21 31 36.91,42 42 02.72,7.219,B5e,,143,322.903802,42.70075853,1967792425484660000,1.6742,-3.064,-0.509,2.54922E+07,7.172349,1.84961E+07,7.183686,1.08617E+07,7.172171,,9274.67,0.3603,,
0.025713,2157,HD 205551,Classical,21 34 27.46,51 41 54.47,6.164,B9IIIe,120,125,323.6144279,51.69846544,2171742005553590000,1.9019,3.725,-0.467,6.66360E+07,6.129094,4.77441E+07,6.15409,2.90317E+07,6.104739,,9222.75,0.473,,
0.042785,2158,V2166 Cyg,Classical,21 35 44.48,29 44 43.89,8.16,B2Vne,,164,323.9353196,29.74552527,1849597571190600000,0.627,0.363,-10.9,1.15522E+07,8.031707,8.15528E+06,8.072791,5.42676E+06,7.925568,,9150,0.605,,
0.043865,2159,V1427 Cyg,Classical,21 35 51.66,47 54 42.73,9.16,Bpe,,31,323.9652319,47.91187032,1978364298510560000,0.4087,-3.465,-2.755,6.40089E+06,8.672765,2.78530E+06,9.239209,5.27954E+06,7.95543,,4985.14,,54.89,1676.469
0.013815,2160,V432 Cep,Classical,21 36 59.64,58 08 24.61,8.53,B2Vnne,,51,324.2485042,58.14016632,2179226690440770000,1.348,-5.676,-7.496,8.38135E+06,8.380081,4.82206E+06,8.643306,5.15856E+06,7.980599,,6365.5,,10.99,178.631
0.026096,2161,eps Cap,Classical,21 37 04.83,-19 27 57.65,4.5,B3Vpe,225,216,324.2701291,-19.46600778,6830611400810570000,6.5495,12.209,-0.312,3.16228E+08,4.438363,2.40344E+08,4.399306,1.11275E+08,4.64593,,8868.67,,,
