angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest
0.121285,2148,NT Peg,Classical,21 23 35.39,14 03 00.64,6.86,B2.5IVne,,221,1747323748351400000,320.89746785961,14.05014537984,1047.64787722600
0.0669,2149,HD 204185,Classical,21 24 19.24,61 16 16.93,8.8,Be,,34,2192081458836610000,321.08015685615,61.27135146931,1271.52250494090
0.12812,2150,V2155 Cyg,Classical,21 24 30.34,55 22 00.24,7.55,B1Ve,,276,2176291887751060000,321.12636713322,55.36671155955,946.72828895219
0.047942,2151,V2156 Cyg,Classical,21 25 02.44,44 27 06.37,8.91,B1.5Vnnpe,,30,1970815567066410000,321.26017965116,44.45175988214,910.65003458637
0.071097,2152,ALFIRK,Classical,21 28 39.60,70 33 38.57,3.216,B2IIIev,20,8073,2272185759992820000,322.16505570852,70.56072069216,105.20924355109
0.077146,2153,EM* AS 521,Classical,21 29 08.19,54 51 34.89,11.34,B5e,,3,2177563129350820000,322.28413319355,54.85967076272,1204.17638960917
0.112121,2154,V2162 Cyg,Classical,21 29 14.84,44 20 17.25,7.63,B2Vnne,,356,1970997845483160000,322.31187641298,44.33812045795,792.78768680666
0.108051,2155,V2163 Cyg,Classical,21 30 00.89,45 29 39.07,6.944,B4e,200,307,1971337869453900000,322.50374539564,45.49417108157,656.54862613225
0.020357,2156,HD 205060,Classical,21 31 36.91,42 42 02.72,7.219,B5e,,143,1967792425484660000,322.90378404673,42.70075634016,588.32321351983
0.082849,2157,HD 205551,Classical,21 34 27.46,51 41 54.47,6.164,B9IIIe,120,125,2171742005553590000,323.61445378980,51.69846342990,518.46070786584
0.172058,2158,V2166 Cyg,Classical,21 35 44.48,29 44 43.89,8.16,B2Vne,,164,1849597571190600000,323.93532144641,29.74547833371,1523.57000981542
0.105168,2159,V1427 Cyg,Classical,21 35 51.66,47 54 42.73,9.16,Bpe,,31,1978364298510560000,323.96520961248,47.91185846248,2282.29938394055
0.150408,2160,V432 Cep,Classical,21 36 59.64,58 08 24.61,8.53,B2Vnne,,51,2179226690440770000,324.24845793901,58.14013405166,726.71578218674
0.203976,2161,eps Cap,Classical,21 37 04.83,-19 27 57.65,4.5,B3Vpe,225,216,6830611400810570000,324.27018488177,-19.46600911877,155.28680091659
0.47542,2162,V490 Cep,Classical,21 39 30.72,56 59 10.01,14.29,B1.5Ve,,1,2178178409188160000,324.87785285870,56.98621883244,10167.83139069940
0.11501,2163,BD+56 2626,Classical,21 41 40.91,56 41 36.33,10.51,B0.5IIIe,,2,2178110239465600000,325.42040163137,56.69341784720,4127.24307675916
0.072079,2164,HD 206773,Classical,21 42 24.18,57 44 09.80,6.927,B0Vpe,480,985,2178486238079540000,325.60075887850,57.73603610277,932.92425568055
0.022741,2165,V435 Cep,Classical,21 44 34.01,59 03 25.74,9.43,B2IIInne,,33,2202643161381060000,326.14171988416,59.05715215189,1318.07368007779
0.03028,2166,BD+49 3615,Classical,21 45 52.16,50 17 32.94,9.03,B1Ve,,4,1980532020044990000,326.46734275136,50.29247745577,1787.09853419358
0.164732,2167,HD 207232,Classical,21 46 02.83,50 40 26.95,7.033,B9e,330,167,1980559817073700000,326.51185900371,50.67416929627,390.91272246042
0.13667,2168,16 Peg,Classical,21 53 03.77,25 55 30.49,5.078,B3Ve,100,1784,1796736625538990000,328.26575024237,25.92513157245,171.26026283406
0.208117,2169,V2211 Cyg,Classical,21 53 27.50,52 59 57.84,12.5,Be,,18,1981413759654970000,328.36451126845,52.99943822378,4417.68106897701
0.083239,2170,HD 208220,Classical,21 53 43.59,43 28 58.18,9.45,B1IVe,,29,1961133405106270000,328.43162411514,43.48280466477,4380.13479930250
0.036558,2171,EM Cep,Classical,21 53 48.10,62 36 51.94,7.03,B0.5Ve,304,87,2204369875668250000,328.45040001551,62.61442110987,3553.11491295300
0.622089,2172,EM* MWC 1051,Classical,21 54 21.10,51 27 54.00,13,Be,,0,1980664098879080000,328.58808836737,51.46486428526,4051.71485252773
0.077048,2173,HD 208682,Classical,21 55 31.00,65 19 14.91,5.939,B2.5Ve,307,129,2219161021474450000,328.87921792463,65.32080827564,589.39724870019
0.017095,2174,V2172 Cyg,Classical,21 56 45.03,51 34 33.75,8.17,B2e,290,81,1981031370123790000,329.18763017879,51.57603817501,737.47128929478
0.065363,2175,V439 Cep,Classical,21 59 19.67,60 17 51.59,7.67,B1Ve,,188,2203157835897930000,329.83192603948,60.29765530930,938.15782999870
0.291003,2176,VV PsA,Classical,21 59 55.54,-31 31 32.65,7.06,B7Ve,200,8,6615969791717520000,329.98142188538,-31.52581682268,326.53069005538
0.165405,2177,eta PsA,Classical,22 00 50.23,-28 27 13.46,5.62,B8Ve,320,58,6617682865193260000,330.20934391440,-28.45373795866,266.64163844569
0.058291,2178,V2175 Cyg,Classical,22 01 38.20,50 10 04.64,9.31,Be,,71,1979911002134040000,330.40919147918,50.16795245995,1155.68667597040
0.118721,2179,BD+54 2676,Classical,22 03 15.15,55 05 18.27,10.3,B1Vnne,,3,2197800499853980000,330.81309486125,55.08838022598,1830.82841850419
0.479926,2180,omi Aqr,Classical,22 03 18.84,-02 09 19.31,4.7,B7IVe,280,235,2676509823708840000,330.82862299209,-2.15541552833,144.24702905764
0.059931,2181,EM* CDS 1295,Classical,22 04 12.30,53 04 01.37,12.51,Be,,2,2005246464439230000,331.05124351006,53.06703103789,6026.43670575724
0.207172,2182,UU PsA,Classical,22 04 36.77,-26 49 20.50,5.952,B4IVne,275,27,6619440159652400000,331.15325367820,-26.82240202857,320.67505178198
0.074858,2183,V397 Lac,Classical,22 06 08.35,49 54 08.79,9.69,B1.5Vnne,,36,1976957095425080000,331.53477694260,49.90242316138,2219.06301996723
0.102641,2185,BD+53 2790,Classical,22 07 56.24,54 31 06.40,9.93,O9.5IIIe,,32,2005653524280210000,331.98428859715,54.51843267018,3344.54322169396
0.450762,2186,EM* MWC 1055,Classical,22 08 25.40,54 13 26.53,12.1,Be,,2,2005457055300380000,332.10592880031,54.22392402625,5670.13209683375
0.094673,2187,EE Cep,Classical,22 09 22.76,55 45 24.18,10.9,B5nev,,9,2197941958898810000,332.34479045268,55.75672712428,1881.14423698582
0.121822,2189,BD+54 2718,Classical,22 14 59.49,55 27 48.82,10.17,B2IIIe,,3,2006083605121620000,333.74781643551,55.46355457322,5833.05969546833
0.072666,2190,V404 Lac,Classical,22 19 00.24,45 48 08.53,8.4,B3Ve,265,33,1962385851929150000,334.75097872443,45.80235575317,2135.88797054087
0.080705,2191,HD 235795,Classical,22 19 07.60,52 07 13.15,9.13,B1Vnne,,3,2001203491481930000,334.78163648941,52.12030682516,1382.71901860563
0.040642,2192,V357 Lac,Classical,22 20 22.71,51 51 39.60,6.98,B1Vnnpev,,1366,2001002933690090000,335.09464294175,51.86099783759,1408.14076106675
0.132802,2193,EM* StHA 198,Classical,22 21 11.49,77 04 07.99,10.54,Be,,3,2280940204715950000,335.29787129786,77.06892299129,912.22375336848
0.082334,2195,BD+61 2292,Classical,22 23 12.26,62 41 59.94,10.04,B2Vne,,1,2205168602139820000,335.80108003508,62.69996051281,874.80089314099
0.055698,2196,HD 212666,Classical,22 24 52.95,52 07 58.34,8.49,B3e,290,60,2001393913152600000,336.22064154607,52.13286055115,825.37067760344
0.02742,2197,V450 Cep,Classical,22 25 03.66,57 50 29.73,10.23,B1.5IVpe,,4,2200044053326920000,336.26524436596,57.84158466505,2347.15501063587
0.320088,2198,pi Aqr,Classical,22 25 16.62,01 22 38.63,4.794,B1Ve,230,4125,2702544403629120000,336.31933811279,1.37740931314,289.35841435076
0.064562,2199,V408 Lac,Classical,22 25 41.75,52 26 18.43,8.02,B4e,160,136,2001419064481410000,336.42397324259,52.43843731764,971.81908408233
