angDist,angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,ra,dec,main_type,source_id,duplicated_source,a_g_val,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.455681,0.021902,729,2 Ori,Classical,04 50 36.72,08 54 00.65,4.353,A1Vne,218,204,72.65301243,8.90018037,Star,3.28983005E18,1,0.316,3289827339648726272,72.65301730006,8.90005388347,57.104746222909100,55.323550371956800,59.002286295717700,497.750563943438,1,1
0.427886,0.396815,731,[O96] D025NE-5,Classical,04 54 11.86,-69 59 24.50,15.178,B2.2Ve,,0,73.54941667,-69.99013889,Star,4.6551398E18,0,,4655135698638390912,73.54976257406,-69.99014972741,7970.173806486740000,6817.526426279230000,9374.485624471310000,499.730113840395,1,1
0.323963,0.3496,731,[O96] D025NE-5,Classical,04 54 11.86,-69 59 24.50,15.178,B2.2Ve,,0,73.549975,-69.99020278,V*,4.6551398E18,0,,4655135698638390912,73.54976257406,-69.99014972741,7970.173806486740000,6817.526426279230000,9374.485624471310000,499.730113840395,1,1
0.031829,1.2E-5,735,V1153 Tau,Classical,05 02 15.89,24 01 44.99,8.36,B1Ve,,63,75.56622272,24.02916658,Be*,3.41874999E18,1,0.5385,3418751571996387712,75.56622782080,24.02915906575,1968.639270607320000,1722.381947807440000,2291.337162180300000,737.446553936938,1,1
0.028496,4.0E-6,738,HD 32188,Classical,05 03 18.64,41 26 29.93,6.119,A2IIIshe,23,337,75.82765312,41.44164875,V*,2.00960008E17,0,0.5805,200959668654651520,75.82765410882,41.44164086916,899.960963666685000,842.875686602153000,965.175050114526000,1333.549226587520,1,1
0.038883,0.11209,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.18397545,44.95860854,Be*,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.038883,0.663275,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.18397545,44.95860854,Be*,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.118254,0.183501,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.1840125,44.95862222,Star,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.118254,0.686375,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.1840125,44.95862222,Star,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.579057,0.04568,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.18405833,44.95844722,Star,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.579057,0.511526,739,HD 32358,Classical,05 04 44.15,44 57 30.99,9.34,B6Ve,,57,76.18405833,44.95844722,Star,2.05806999E17,0,,205807067523449984,76.18398058226,44.95859836815,177.323198094067000,160.910701113886000,197.409569352836000,1393.181676618130,1,1
0.149504,1.3E-5,741,11 Cam,Classical,05 06 08.45,58 58 20.54,5.03,B2.5Ve,95,386,76.53521819,58.97237461,Be*,2.83924001E17,0,0.198,283924349317110400,76.53516741956,58.97234236399,215.611334584366000,208.273416350952000,223.475311421919000,862.429094010817,1,1
0.147664,1.2E-5,742,HD 33599,Classical,05 07 12.95,-61 48 18.27,8.97,B2Vpe,200,10,76.80395452,-61.80508208,Be*,4.7606902E18,0,0.02,4760693797025929344,76.80396567433,-61.80504140224,3014.471290686600000,2704.401313252140000,3396.651211937990000,482.828922580199,1,1
0.103359,2.2E-5,743,105 Tau,Classical,05 07 55.44,21 42 17.37,5.92,B2Ve,200,211,76.98097949,21.70481949,Be*,3.41514991E18,0,,3415147613398691200,76.98098085103,21.70479080707,322.465412368393000,313.218372073991000,332.264610331483000,739.253295728650,1,1
0.193233,6.0E-6,744,HD 33453,Classical,05 08 26.45,-40 54 44.72,8.03,B8Vne,290,3,77.11022888,-40.91242476,Be*,4.8131699E18,0,0.095,4813168539217307776,77.11022111683,-40.91237140563,345.449606883006000,341.842196552400000,349.132572913751000,431.998110150973,1,1
0.064188,0.047669,745,lam Eri,Classical,05 09 08.78,-08 45 14.69,4.249,B2IVne,318,766,77.28659645,-8.754080784,Be*,3.1828899E18,1,,3182891931107789440,77.28660803854,-8.75409444879,216.352640054996000,183.151162009535000,264.027005186887000,464.330231770709,1,1
0.054405,1.7E-5,746,V413 Aur,Classical,05 09 56.43,37 00 16.01,8.13,B1Ve,,227,77.48513976,37.0044456,Be*,1.85768004E17,1,,185767888290202880,77.48513678263,37.00443067560,1178.785739096870000,1101.857699517020000,1267.011658932980000,1197.518588182460,1,1
0.039541,1.8E-5,747,V414 Aur,Classical,05 10 48.20,41 00 10.42,8.24,B2Vne,300,41,77.70084322,41.00289842,Be*,2.01016994E17,1,0.452,201017083777515136,77.70084429592,41.00288746646,1349.582556261060000,1248.092584695510000,1468.628302022350000,1353.656271831100,1,1
0.032879,1.8E-5,748,SX Aur,Classical,05 11 42.93,42 09 55.28,8.55,B1Vne,,116,77.92886401,42.16535515,Be*,2.01218994E17,1,,201219084678708992,77.92886039291,42.16534641919,1444.532622451700000,1333.203139736860000,1575.673284972890000,1381.814080888720,1,1
0.034987,6.0E-6,749,HD 277707,Classical,05 12 11.62,39 33 20.38,10.41,Bpe,,2,78.04843684,39.55566045,Be*,1.88870998E17,1,,188871362940753152,78.04844371050,39.55565230178,2161.627815865130000,1859.176087251880000,2575.273927140040000,1308.860232891300,1,1
0.094719,8.0E-6,750,V415 Aur,Classical,05 12 14.50,41 12 54.74,7.82,B2Vnne,,44,78.06039868,41.21520421,Be*,2.01117994E17,0,1.2895,201117517292936192,78.06040448165,41.21517826361,1055.284033589680000,988.492652200176000,1131.557839718710000,1361.380211517780,1,1
0.032488,2.2E-5,751,HD 241570,Classical,05 12 53.95,21 58 02.15,10.29,B5ne,,2,78.22481699,21.96724924,Em*,3.41505013E18,0,0.9063,3415049688144497152,78.22482340136,21.96724245132,4791.450992936550000,3955.003915635980000,5944.985269252420000,783.427960725896,1,1
0.080871,1.9E-5,752,V416 Aur,Classical,05 13 13.33,40 11 36.71,7.38,B2Vpe,,68,78.30555753,40.19352922,Be*,1.88924994E17,1,0.6078,188925101571287168,78.30556049791,40.19350687045,1383.577217840050000,1288.482364651700000,1493.488655244910000,1332.896102731960,1,1
0.030171,1.8E-5,753,[L72] LH 39-17,Classical,05 14 06.04,-69 32 27.89,15.23,B0.5Ve,,0,78.52531727,-69.54107635,Star,4.6582102E18,0,,4658209035461196032,78.52534123417,-69.54107607746,6804.221472419280000,5759.225448552810000,8104.648829625490000,517.395666137212,1,1
0.030171,0.987413,753,[L72] LH 39-17,Classical,05 14 06.04,-69 32 27.89,15.23,B0.5Ve,,0,78.52531727,-69.54107635,Star,4.6582102E18,0,,4658209035461196032,78.52534123417,-69.54107607746,6804.221472419280000,5759.225448552810000,8104.648829625490000,517.395666137212,1,1
0.031865,1.3E-5,754,[L72] LH 39-21,Classical,05 14 13.22,-69 33 24.41,14.099,B1IIIe,,0,78.55451906,-69.55678594,Em*,4.6582102E18,0,,4658208971121047680,78.55454431745,-69.55678521641,8890.346899777560000,7720.552566446460000,10305.954875339200000,517.675063579101,1,1
0.029348,4.0E-6,755,[L72] LH 39-23,Classical,05 14 14.93,-69 31 45.91,15.54,B2IIIe,,0,78.56217382,-69.52942287,Star,4.6582102E18,0,,4658209383437885568,78.56219630507,-69.52942072039,8207.263204212660000,6972.133771666950000,9710.628031987990000,517.490310807112,1,1
0.025500,1.5E-5,757,EM* CDS 477,Classical,05 15 02.45,36 41 54.99,11.1,B1Vpe,,0,78.76027188,36.69862831,Be*,1.87011999E17,0,1.7655,187012432374018944,78.76027108190,36.69862125574,3928.570666190150000,3241.175915380060000,4926.685200058010000,1223.812702256070,1,1
0.049962,1.8E-5,759,12 Aur,Classical,05 16 27.08,46 24 57.83,6.95,B5e,,466,79.11284347,46.41605958,Be*,2.11805007E17,0,1.057,211805079552264832,79.11282501140,46.41605404261,707.572266630846000,676.174586161525000,741.969288545358000,1292.318418421710,1,1
0.102431,8.0E-6,760,HD 34257,Classical,05 17 35.69,33 35 36.55,8.1,B5e,220,55,79.39868968,33.5934897,Em*,1.81974998E17,1,0.8825,181974981195189632,79.39870655824,33.59346496305,929.699457491460000,829.641161890647000,1056.552883657330000,1158.234378307750,1,1
0.063683,2.0E-5,762,MZ Aur,Classical,05 20 33.04,36 37 56.03,8.16,B1.5IVnpe,,147,80.13764916,36.63223092,Be*,1.84055996E17,0,0.4897,184056120484504192,80.13764625069,36.63221338509,1005.817839578340000,925.534694574911000,1101.018714127500000,1246.994076438610,1,1
0.116038,1.8E-5,763,AN Col,Classical,05 21 16.86,-34 20 42.19,6.065,B2Vnpe,350,26,80.32025034,-34.34504778,Be*,4.82316E18,1,0.0583,4823162172200875776,80.32025079485,-34.34501554936,382.230105580812000,372.452453968406000,392.525059409335000,448.306912255711,1,1
0.189142,2.0E-6,764,V1369 Ori,Classical,05 21 19.31,04 00 43.01,6.52,B5Vpe,215,263,80.33044413,4.01195094,Be*,3.2369801E18,0,0.168,3236979759935825920,80.33043391789,4.01189939762,452.777458699957000,438.368363131019000,468.147388642984000,599.612203146512,1,1
0.067607,1.2E-5,765,V420 Aur,Classical,05 22 35.23,37 40 33.64,7.45,B0IVpe,,232,80.64679676,37.67601119,HMXB,1.84497003E17,0,0.698,184497471323752064,80.64680461028,37.67599346798,1285.067014742390000,1194.722164585800000,1389.862745842860000,1270.697560530330,1,1
0.180939,1.6E-5,766,[BE74] 570,Classical,05 22 35.78,-70 24 12.38,11.28,Be,,3,80.64860524,-70.40335451,Em*,4.6519298E18,1,0.482,4651930549185675776,80.64859757879,-70.40330431483,1611.284805082460000,1517.232964860630000,1717.404842475690000,535.528921856055,1,1
0.021914,1.6E-5,767,Cl* NGC 1893 SPOP h,Classical,05 22 43.02,33 25 05.39,13.5,Be,,0,80.67922367,33.41817191,Be*,1.81174004E17,0,,181174403587604224,80.67922228675,33.41816593322,2920.500759714120000,2660.170580791080000,3235.080860076630000,1195.540757460750,1,1
0.023099,1.6E-5,768,Cl* NGC 1893 CUF 3104,Classical,05 22 46.08,33 24 57.82,13.91,B1.5Ve,,0,80.69202858,33.4160545,Candidate_YSO,1.81174004E17,0,,181174025630479360,80.69202730830,33.41604817213,2609.177272067520000,2213.227243893080000,3163.844191246840000,1195.866529759800,1,1
0.014649,1.8E-5,769,HD 280999,Classical,05 23 14.89,37 42 53.70,9.93,Be,,2,80.81206693,37.71490543,Be*,1.84502999E17,1,0.619,184503106320806528,80.81206532943,37.71490156276,1023.758749765670000,955.933866755894000,1101.727923791260000,1270.963441492770,1,1
0.019021,0.148408,771,eta Ori,Classical,05 24 28.62,-02 23 49.73,3.38,B0.5Ve,170,715,81.11923634,-2.39714754,EB*Algol,3.21408002E18,0,,3214077516844988800,81.11923798507,-2.39715256135,2201.837781260720000,1429.045088136870000,3328.497507314250000,547.343853318164,1,1
0.056424,0.139566,771,eta Ori,Classical,05 24 28.62,-02 23 49.73,3.38,B0.5Ve,170,715,81.1192386,-2.3971369,Star,3.21408002E18,0,,3214077516844988800,81.11923798507,-2.39715256135,2201.837781260720000,1429.045088136870000,3328.497507314250000,547.343853318164,1,1
0.023099,1.6E-5,772,25 Ori,Classical,05 24 44.83,01 50 47.20,4.873,B1Vpe,263,447,81.18677894,1.84644511,Be*,3.2222799E18,1,0.212,3222282691086558464,81.18678515643,1.84644671202,258.886993901648000,236.046745215541000,286.531183941477000,593.688632936452,1,1
0.034817,2.1E-5,773,HD 35347,Classical,05 25 17.83,29 36 53.62,8.93,B1Ve,,9,81.3242697,29.61488985,Be*,3.4457999E18,0,0.8115,3445803646848503680,81.32427764632,29.61488308174,1717.082307614540000,1570.781196090240000,1892.571741342820000,1128.147534908510,1,1
0.049324,1.0E-5,774,HD 35345,Classical,05 25 44.78,35 38 49.92,8.43,B1Vpe,,157,81.43660038,35.64719839,Be*,1.83709993E17,0,1.1912,183709705601742592,81.43659755199,35.64718488311,1168.525992802590000,1090.522925246030000,1258.288330418220000,1242.592688194420,1,1
0.025310,1.0E-5,779,Cl* NGC 2004 MHFBE 118313,Classical,05 26 55.94,-67 11 27.09,15.04,B1IIIe,197,2,81.73319214,-67.19088914,Star,4.6601899E18,0,,4660191287471075328,81.73320972629,-67.19088742262,9151.146010763510000,8234.809197346450000,10199.777732261000000,524.457279331123,1,1
0.024660,1.5E-5,780,Cl* NGC 2004 MHFBE 103914,Classical,05 27 15.22,-67 14 10.15,15.03,B1IIIe,368,2,81.8134695,-67.23617151,Em*,4.6601899E18,0,,4660189500764571136,81.81348656909,-67.23616969284,8816.388322381850000,7598.819514307490000,10292.902327393600000,525.028986792808,1,1
0.025167,1.6E-5,781,Cl* NGC 2004 MHFBE 110827,Classical,05 27 28.58,-67 12 56.81,14.93,B1Ve,195,2,81.86915553,-67.21581101,Star,4.6601899E18,0,,4660190359758067200,81.86917236625,-67.21580848758,9472.564992012640000,8145.778691086950000,11062.716316000900000,525.331386230478,1,1
0.027626,5.0E-6,782,Cl* NGC 2004 MHFBE 136844,Classical,05 27 35.24,-67 07 54.43,15.15,B1IIIe,348,1,81.89688392,-67.13180051,Em*,4.6601998E18,0,,4660196853749337344,81.89690316741,-67.13179879540,9229.412434483280000,7948.770403271080000,10774.828144055900000,525.358250627087,1,1
0.024102,6.0E-6,783,Cl* NGC 2004 MHFBE 55920,Classical,05 27 42.26,-67 23 36.58,16.08,B1Ve,120,2,81.92613601,-67.3935145,Star,4.6586901E18,0,,4658686433989506816,81.92615294687,-67.39351293868,8447.870204852290000,7211.521301295300000,9952.355353312860000,526.010731213855,1,1
0.156507,7.0E-6,784,IU Aur,Classical,05 27 52.40,34 46 58.25,8.39,B3Vnne,,66,81.96835577,34.7828732,EB*betLyr,1.82856996E17,0,,182856896896621952,81.96833228990,34.78283423707,2347.363607804220000,1187.897364277200000,4554.009748254250000,1238.463016514880,1,1
0.567411,0.592254,786,Cl* NGC 2004 MHFBE 116297,Classical,05 28 06.02,-67 11 47.43,16.14,B1Ve,226,2,82.02558333,-67.19652778,Star,4.66018E18,0,,4660178844933753600,82.02517785373,-67.19653985410,8170.641243199860000,6881.152671164240000,9739.462123091150000,526.244697371367,1,1
0.024845,8.0E-6,788,Cl* NGC 2004 MHFBE 140012,Classical,05 28 13.28,-67 07 20.77,14.94,B1.5IIIe,246,2,82.05538687,-67.12246394,Star,4.6601899E18,0,,4660185411955046528,82.05540362898,-67.12246166366,6493.447553849090000,5570.824578314680000,7650.928696122730000,526.309060982954,1,1
0.025651,3.0E-6,791,Cl* NGC 2004 MHFBE 118784,Classical,05 28 27.56,-67 11 28.50,14.79,B1IIIe,388,2,82.11490963,-67.19127837,Em*,4.66018E18,0,,4660184587320849792,82.11492659605,-67.19127562921,9510.539400334270000,8204.187346416050000,11077.304741065400000,526.777936587410,1,1
0.024055,1.8E-5,792,Cl* NGC 2004 MHFBE 72704,Classical,05 28 29.43,-67 20 20.10,14.86,B1.5IIIe,108,0,82.12270987,-67.33895069,Star,4.66018E18,0,,4660176272263605120,82.12272645696,-67.33894873799,9708.040073253410000,8348.817456957750000,11333.145054449400000,527.080135345568,1,1
0.027808,5.0E-6,793,Cl* NGC 2004 MHFBE 108272,Classical,05 28 32.13,-67 13 23.68,16.4,B2IVe,226,2,82.13390491,-67.22327038,Star,4.66018E18,0,,4660178570029246080,82.13392400235,-67.22326813654,7752.173029213220000,6506.141986193500000,9277.220042903450000,526.944672699149,1,1
0.157713,0.145596,794,Cl* NGC 2004 MHFBE 107877,Classical,05 28 34.26,-67 13 25.90,15.23,B2IIIe,208,0,82.14275,-67.22386111,Star,4.66018E18,0,,4660184381162432512,82.14283971364,-67.22388781193,10149.255352102900000,8786.558880772650000,11773.683659463600000,526.999243824265,1,1
0.295703,0.283409,795,Cl* NGC 2004 MHFBE 107771,Classical,05 28 34.65,-67 13 23.97,16.39,B2.5IIIe,319,2,82.14437917,-67.223325,Star,4.66018E18,0,,4660184381162435456,82.14455252783,-67.22337235700,5656.341303428850000,4646.025155320870000,6947.947057025990000,527.008674291998,1,1
0.027027,1.5E-5,796,Cl* NGC 2004 MHFBE 155603,Classical,05 28 47.76,-67 04 25.70,14.72,B1IIIe,249,0,82.19901209,-67.07384528,Em*,4.6601899E18,0,,4660187164301311360,82.19903011484,-67.07384262295,9936.456103416770000,8586.188273530990000,11548.988493496300000,527.107830182439,1,1
0.012734,1.4E-5,797,V1372 Ori,Classical,05 28 48.46,02 09 52.97,7.24,B2Vne,180,61,82.20190431,2.164716086,Be*,3.22376012E18,0,0.204,3223760705295600768,82.20190119360,2.16471776369,370.072889655628000,359.975007038057000,380.742764188704000,613.774833948361,1,1
0.023742,7.0E-6,798,Cl* NGC 2004 MHFBE 73013,Classical,05 28 55.99,-67 20 14.55,16.16,B1Ve,402,2,82.23335247,-67.33739846,Star,4.66018E18,0,,4660176989479602048,82.23336957957,-67.33739827636,7111.310103493880000,5921.599394232050000,8559.537646570380000,527.735055403947,1,1
0.028367,6.0E-6,799,Cl* NGC 2004 MHFBE 137325,Classical,05 29 07.01,-67 07 49.28,16.3,B5IIIe,252,2,82.27920892,-67.13037419,Star,4.6601899E18,0,,4660185892991396352,82.27922861048,-67.13037231093,7275.529505531140000,6110.698585007950000,8714.338007107760000,527.672395819346,1,1
0.025771,4.0E-6,800,Cl* NGC 2004 MHFBE 77796,Classical,05 29 13.61,-67 19 18.70,14.91,B1IIIe,120,2,82.30673066,-67.32188289,Star,4.66018E18,0,,4660177234336228096,82.30674849071,-67.32188089400,9907.857591737890000,8568.448057334360000,11508.584579611500000,528.142128484077,1,1
0.015535,1.6E-5,801,Cl* NGC 2004 MHFBE 66252,Classical,05 29 18.20,-67 21 37.10,16.26,B1Ve,446,0,82.32587991,-67.36032046,Star,4.6601701E18,0,,4660173764002841088,82.32587859230,-67.36032474537,947.976147112918000,707.693018887644000,1386.017883880340000,528.322802225925,1,1
0.027828,1.8E-5,802,Cl* NGC 2004 MHFBE 59721,Classical,05 29 25.67,-67 23 02.40,16.46,B2Ve,196,0,82.35698776,-67.38404299,Star,4.6601701E18,0,,4660173729643020032,82.35700670390,-67.38404040491,8471.804240902700000,7193.050596824500000,10025.943347860400000,528.548570770873,1,1
0.086760,0.094874,803,Cl* NGC 2004 MHFBE 132205,Classical,05 29 25.87,-67 08 53.93,14.72,B1IIIe,129,2,82.3578,-67.14831389,Star,4.6601899E18,0,,4660185618113168512,82.35780844465,-67.14833776584,9226.056542445740000,7971.103431100660000,10742.023581143800000,528.168964593059,1,1
0.024189,3.0E-6,805,Cl* NGC 2004 MHFBE 85028,Classical,05 29 45.00,-67 17 50.50,16.07,B1.5IVe,269,0,82.43755109,-67.2973827,Star,4.66018E18,0,,4660180051835584896,82.43756749790,-67.29738045393,7376.125641486670000,6248.710701227580000,8769.376000573940000,528.872179498453,1,1
0.152167,0.145389,806,Cl* NGC 2004 KWBBE 874,Classical,05 29 55.85,-67 19 14.26,17.56,B2Ve,262,2,82.48269167,-67.32062778,Star,4.6601701E18,0,,4660174103261588992,82.48278482737,-67.32065006147,4319.824657603880000,3534.021548394160000,5364.932264609730000,529.175974926804,1,1
0.320113,0.303111,807,Cl* NGC 2004 KWBBE 276,Classical,05 29 59.36,-67 14 46.48,15.79,B2IIIe,246,2,82.49716667,-67.24625,Star,4.66018E18,0,,4660180670310928000,82.49737378977,-67.24628859463,7097.069491062150000,6026.970779663590000,8421.005767198190000,529.142641191267,1,1
0.026635,7.0E-6,808,Cl* NGC 2004 MHFBE 138610,Classical,05 30 00.33,-67 07 44.02,14.82,B1IVe,171,2,82.50141415,-67.12890872,Em*,4.66018E18,0,,4660182972413426688,82.50143162717,-67.12890578778,8809.675865346640000,7552.937682187000000,10333.959386133900000,528.996131458759,1,1
0.486354,0.495683,809,Cl* NGC 2004 MHFBE 132079,Classical,05 30 05.50,-67 08 53.45,16.24,B1Ve,318,2,82.52325,-67.14825,Star,4.66018E18,0,,4660182933714536704,82.52292675554,-67.14820006618,2407.852018009350000,1997.286341637100000,2985.327583517800000,529.149966604335,1,1
0.025080,1.5E-5,810,Cl* NGC 2004 KWBBE 287,Classical,05 30 08.07,-67 14 36.25,15.83,B2IIIe,221,2,82.53362951,-67.24342508,Star,4.66018E18,0,,4660180704670695808,82.53364656331,-67.24342283899,6074.460650755060000,5120.187327554070000,7285.562597653770000,529.351424338029,1,1
0.654929,0.693941,811,Cl* NGC 2004 MHFBE 55075,Classical,05 30 15.66,-67 23 54.60,16.01,B2IVe,266,0,82.56470833,-67.39855556,Star,4.6601701E18,0,,4660172733181580672,82.56432692699,-67.39866331403,4014.169897147760000,3143.906013201510000,5180.616063242290000,529.783981645792,1,1
0.973239,0.693941,811,Cl* NGC 2004 MHFBE 55075,Classical,05 30 15.66,-67 23 54.60,16.01,B2IVe,266,0,82.56470833,-67.39855556,Star,4.6601701E18,0,,4660172733210657664,82.56541042124,-67.39853884282,6196.041630728360000,5201.598618084780000,7455.623798973710000,529.790043094746,1,1
0.654929,0.944389,811,Cl* NGC 2004 MHFBE 55075,Classical,05 30 15.66,-67 23 54.60,16.01,B2IVe,266,0,82.56470833,-67.39855556,Star,4.6601701E18,0,,4660172733181580672,82.56432692699,-67.39866331403,4014.169897147760000,3143.906013201510000,5180.616063242290000,529.783981645792,1,1
